Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Ezequiel                , 16    , 16    , 7     , 3     , 14    , 15    , 10    , 4     , 6   , 13  , 12  , 12  , 10  , 14  , 8   , 12  , 18  , 5   , 13  , 7   , 8   , 12  , 10  , 11  , 15  , 7   , 14  , 6   , 4   , 6   , 2   , 2   , 13  , 16  , 5   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (RLC)            ", 20    , $3.9M   
 Markel Susaeta          , 16    , 14    , 12    , 9     , 11    , 13    , 14    , 12    , 13  , 13  , 12  , 12  , 12  , 14  , 14  , 14  , 16  , 12  , 14  , 9   , 11  , 11  , 12  , 13  , 15  , 12  , 12  , 14  , 9   , 13  , 6   , 5   , 13  , 11  , 4   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RLC)                   , 23    , $3.9M   
 Dudu Aouate             , 14    , 16    , 15    , 14    , 9     , 10    , 11    , 13    , 14  , 5   , 17  , 7   , 15  , 12  , 8   , 14  , 7   , 16  , 9   , 14  , 4   , 10  , -   , -   , -   , -   , 9   , 7   , -   , -   , -   , -   , -   , 5   , -   , 9   , 11   , 10   , 14   , 12   , 15   , 15   , 14   , 15   , 15   , 11   , 15   , GK                         , 33    , $3.8M   
 Joseba Llorente         , 12    , 14    , 13    , 12    , 13    , 12    , 15    , 10    , 10  , 16  , 17  , 15  , 12  , 12  , 14  , 14  , 11  , 14  , 16  , 11  , 16  , 18  , 5   , 9   , 12  , 16  , 14  , 10  , 17  , 11  , 7   , 5   , 12  , 15  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 31    , $3.8M   
 To¤o                    , 14    , 17    , 15    , 12    , 12    , 14    , 13    , 12    , 12  , 14  , 14  , 8   , 14  , 11  , 10  , 14  , 1   , 13  , 2   , 13  , 8   , 8   , -   , -   , -   , -   , 11  , 3   , -   , -   , -   , -   , -   , 3   , -   , 8   , 11   , 12   , 15   , 14   , 12   , 8    , 17   , 19   , 12   , 14   , 13   , GK                         , 31    , $3.8M   
 Roque Santa Cruz        , 11    , 14    , 15    , 17    , 10    , 9     , 12    , 16    , 10  , 16  , 10  , 14  , 12  , 14  , 13  , 15  , 15  , 12  , 17  , 8   , 13  , 13  , 5   , 9   , 9   , 14  , 17  , 9   , 16  , 10  , 6   , 6   , 11  , 11  , 4   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 29    , $3.8M   
 Ra£l Garc¡a             , 11    , 12    , 14    , 12    , 16    , 13    , 14    , 14    , 14  , 13  , 15  , 13  , 13  , 12  , 14  , 14  , 13  , 12  , 11  , 13  , 14  , 14  , 15  , 12  , 11  , 12  , 15  , 13  , 13  , 15  , 10  , 12  , 13  , 13  , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (C)               ", 24    , $3.8M   
 Carlos Kameni           , 12    , 17    , 11    , 16    , 14    , 13    , 9     , 11    , 7   , 16  , 14  , 16  , 11  , 2   , 12  , 16  , 14  , 11  , 1   , 11  , 2   , 11  , -   , -   , -   , -   , 4   , 10  , -   , -   , -   , -   , -   , 2   , -   , 6   , 15   , 11   , 12   , 15   , 12   , 11   , 17   , 19   , 13   , 16   , 13   , GK                         , 27    , $3.8M   
 Oscar Trejo             , 17    , 15    , 10    , 8     , 12    , 15    , 13    , 11    , 9   , 11  , 12  , 13  , 10  , 11  , 11  , 10  , 14  , 6   , 14  , 5   , 11  , 12  , 8   , 11  , 13  , 14  , 15  , 8   , 7   , 10  , 7   , 4   , 13  , 13  , 6   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 23    , $3.8M   
 Sergio Tejera           , 12    , 13    , 11    , 11    , 9     , 11    , 14    , 11    , 10  , 12  , 10  , 14  , 10  , 17  , 13  , 12  , 16  , 8   , 13  , 10  , 13  , 12  , 16  , 15  , 12  , 10  , 16  , 15  , 7   , 13  , 6   , 5   , 16  , 11  , 9   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                   , 21    , $3.8M   
 Chico                   , 12    , 10    , 13    , 13    , 12    , 13    , 16    , 15    , 14  , 14  , 15  , 13  , 13  , 9   , 12  , 14  , 6   , 12  , 7   , 11  , 15  , 17  , 7   , 7   , 6   , 8   , 9   , 8   , 14  , 9   , 9   , 15  , 11  , 7   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                      , 24    , $3.8M   
 Jonathan Pereira        , 16    , 15    , 5     , 4     , 13    , 16    , 11    , 4     , 8   , 11  , 8   , 12  , 10  , 14  , 11  , 13  , 17  , 4   , 15  , 4   , 13  , 12  , 7   , 12  , 16  , 13  , 14  , 8   , 5   , 6   , 6   , 4   , 13  , 12  , 6   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (LC), ST                ", 24    , $3.8M   
 Sebasti n Fern ndez     , 14    , 14    , 10    , 6     , 15    , 16    , 15    , 8     , 15  , 14  , 16  , 12  , 10  , 14  , 13  , 15  , 13  , 11  , 17  , 14  , 13  , 15  , 12  , 14  , 15  , 11  , 13  , 12  , 8   , 11  , 6   , 7   , 13  , 11  , 5   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 26    , $3.7M   
 Cata D¡az               , 13    , 15    , 16    , 12    , 18    , 12    , 15    , 16    , 18  , 12  , 17  , 14  , 15  , 6   , 12  , 18  , 6   , 14  , 5   , 15  , 14  , 16  , 6   , 7   , 10  , 5   , 10  , 15  , 16  , 15  , 7   , 16  , 11  , 14  , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                      , 31    , $3.7M   
 Luis Perea              , 18    , 15    , 15    , 11    , 17    , 17    , 17    , 16    , 15  , 12  , 17  , 11  , 12  , 9   , 12  , 17  , 5   , 10  , 9   , 12  , 15  , 17  , 4   , 7   , 9   , 5   , 7   , 5   , 13  , 9   , 11  , 13  , 10  , 10  , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                     , 32    , $3.7M   
 Javier Matilla          , 13    , 14    , 10    , 8     , 12    , 11    , 13    , 11    , 10  , 12  , 9   , 12  , 12  , 16  , 14  , 13  , 13  , 9   , 11  , 12  , 15  , 12  , 11  , 12  , 12  , 9   , 16  , 10  , 7   , 10  , 5   , 10  , 16  , 12  , 10  , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                      , 22    , $3.6M   
 Juan Valera             , 15    , 12    , 14    , 12    , 13    , 15    , 15    , 13    , 12  , 13  , 14  , 12  , 13  , 11  , 12  , 12  , 11  , 12  , 12  , 12  , 14  , 14  , 12  , 12  , 11  , 10  , 11  , 10  , 15  , 11  , 14  , 12  , 11  , 11  , 13  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (R)                 , 26    , $3.5M   
 Andreu Fonts           , 12    , 10    , 15    , 13    , 11    , 12    , 14    , 14    , 8   , 13  , 10  , 13  , 14  , 13  , 13  , 9   , 8   , 11  , 7   , 15  , 15  , 14  , 5   , 6   , 8   , 5   , 14  , 7   , 13  , 7   , 7   , 14  , 13  , 8   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM                  ", 21    , $3.5M   
 Kike Sola               , 12    , 12    , 15    , 13    , 14    , 13    , 15    , 15    , 12  , 11  , 15  , 13  , 12  , 12  , 12  , 12  , 14  , 11  , 15  , 11  , 14  , 14  , 10  , 10  , 12  , 17  , 12  , 10  , 14  , 12  , 8   , 9   , 12  , 14  , 9   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 25    , $3.5M   
 Coke                    , 13    , 12    , 12    , 13    , 13    , 14    , 15    , 13    , 13  , 16  , 16  , 12  , 13  , 10  , 12  , 17  , 9   , 15  , 14  , 13  , 13  , 17  , 8   , 13  , 11  , 10  , 11  , 7   , 14  , 14  , 13  , 12  , 10  , 5   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)                   , 24    , $3.5M   
 Miguel Torres           , 13    , 11    , 14    , 12    , 15    , 14    , 15    , 12    , 14  , 14  , 16  , 13  , 17  , 8   , 11  , 13  , 4   , 11  , 8   , 15  , 17  , 16  , 7   , 11  , 8   , 5   , 10  , 6   , 13  , 10  , 16  , 16  , 11  , 6   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RL)                     , 25    , $3.5M   
 David L¢pez             , 12    , 13    , 11    , 10    , 9     , 13    , 14    , 12    , 9   , 13  , 11  , 10  , 12  , 13  , 11  , 12  , 10  , 10  , 12  , 11  , 13  , 13  , 14  , 14  , 13  , 12  , 13  , 16  , 8   , 13  , 9   , 9   , 14  , 12  , 10  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RLC), AM (RC)           ", 28    , $3.5M   
 Juan Carlos             , 16    , 13    , 10    , 8     , 13    , 15    , 12    , 9     , 13  , 10  , 11  , 11  , 6   , 12  , 8   , 6   , 14  , 7   , 12  , 6   , 10  , 11  , 12  , 13  , 13  , 11  , 14  , 9   , 6   , 13  , 6   , 5   , 14  , 12  , 6   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)                   , 21    , $3.5M   
 Javad Nekounam          , 9     , 10    , 16    , 14    , 15    , 11    , 17    , 14    , 17  , 14  , 15  , 13  , 15  , 13  , 14  , 16  , 9   , 13  , 7   , 16  , 17  , 17  , 11  , 10  , 12  , 15  , 14  , 13  , 16  , 15  , 9   , 11  , 15  , 13  , 13  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                  ", 30    , $3.5M   
 Javi Varas              , 14    , 14    , 12    , 10    , 13    , 15    , 14    , 12    , 8   , 12  , 13  , 13  , 14  , 4   , 14  , 13  , 3   , 6   , 1   , 15  , 4   , 9   , -   , -   , -   , -   , 3   , 10  , -   , -   , -   , -   , -   , 3   , -   , 5   , 15   , 14   , 15   , 6    , 14   , 16   , 13   , 15   , 15   , 8    , 14   , GK                         , 28    , $3.5M   
 Salva Sevilla           , 13    , 14    , 12    , 10    , 15    , 13    , 13    , 12    , 7   , 13  , 9   , 14  , 13  , 17  , 15  , 14  , 16  , 12  , 16  , 8   , 14  , 11  , 14  , 12  , 13  , 10  , 15  , 13  , 7   , 12  , 5   , 7   , 16  , 12  , 6   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (C), AM (RC)             ", 27    , $3.4M   
 Vicente Guaita          , 6     , 13    , 12    , 15    , 13    , 7     , 13    , 13    , 6   , 10  , 13  , 7   , 15  , 2   , 12  , 15  , 3   , 7   , 2   , 15  , 11  , 9   , -   , -   , -   , -   , 6   , 10  , -   , -   , -   , -   , -   , 2   , -   , 7   , 16   , 14   , 14   , 6    , 15   , 14   , 14   , 16   , 16   , 17   , 15   , GK                         , 24    , $3.4M   
 Ariel Nahuelpan         , 12    , 11    , 19    , 16    , 12    , 12    , 12    , 19    , 18  , 13  , 18  , 9   , 14  , 11  , 12  , 17  , 5   , 10  , 10  , 5   , 12  , 19  , 7   , 9   , 10  , 12  , 12  , 9   , 16  , 12  , 5   , 6   , 12  , 11  , 8   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 23    , $3.4M   
 Efra¡n Ju rez           , 17    , 13    , 13    , 9     , 14    , 15    , 15    , 12    , 13  , 12  , 12  , 13  , 12  , 11  , 13  , 14  , 13  , 13  , 12  , 8   , 14  , 13  , 5   , 9   , 10  , 6   , 11  , 5   , 6   , 9   , 5   , 13  , 12  , 11  , 13  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D/WB (R), DM, M (C)        ", 23    , $3.4M   
 Antonio L¢pez           , 13    , 15    , 9     , 7     , 13    , 15    , 16    , 14    , 13  , 12  , 15  , 12  , 11  , 13  , 12  , 11  , 10  , 11  , 16  , 11  , 14  , 14  , 16  , 14  , 13  , 10  , 13  , 14  , 10  , 14  , 12  , 14  , 13  , 8   , 15  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)                 , 29    , $3.4M   
 Daniel Pacheco          , 14    , 6     , 9     , 7     , 15    , 13    , 12    , 6     , 7   , 12  , 5   , 10  , 12  , 12  , 8   , 10  , 16  , 4   , 13  , 8   , 11  , 12  , 9   , 8   , 12  , 9   , 15  , 14  , 4   , 14  , 4   , 7   , 13  , 12  , 7   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST                 ", 20    , $3.4M   
 Pedro R¡os              , 13    , 15    , 9     , 7     , 12    , 14    , 15    , 10    , 8   , 11  , 12  , 13  , 12  , 14  , 9   , 15  , 14  , 12  , 14  , 9   , 13  , 14  , 11  , 14  , 15  , 13  , 11  , 9   , 7   , 13  , 10  , 8   , 13  , 10  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (R)                   , 29    , $3.4M   
 Diego Buonanotte        , 16    , 16    , 5     , 5     , 13    , 16    , 12    , 5     , 10  , 11  , 13  , 13  , 11  , 14  , 11  , 17  , 17  , 4   , 14  , 7   , 13  , 13  , 13  , 13  , 16  , 13  , 14  , 14  , 1   , 13  , 1   , 7   , 13  , 15  , 7   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RLC), ST               ", 23    , $3.4M   
 Roberto Trashorras      , 12    , 10    , 10    , 7     , 11    , 10    , 13    , 8     , 10  , 13  , 7   , 9   , 11  , 18  , 14  , 12  , 18  , 14  , 13  , 7   , 9   , 7   , 14  , 13  , 14  , 12  , 16  , 16  , 10  , 14  , 7   , 3   , 17  , 16  , 4   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                   , 30    , $3.4M   
 Sergio Asenjo           , 13    , 16    , 13    , 13    , 12    , 14    , 16    , 14    , 10  , 15  , 13  , 6   , 12  , 5   , 11  , 13  , 15  , 10  , 6   , 13  , 12  , 12  , -   , -   , -   , -   , 4   , 9   , -   , -   , -   , -   , -   , 2   , -   , 4   , 13   , 15   , 12   , 7    , 12   , 15   , 14   , 16   , 13   , 7    , 11   , GK                         , 22    , $3.4M   
 Pizzi                   , 14    , 14    , 10    , 9     , 13    , 13    , 10    , 11    , 10  , 11  , 10  , 13  , 10  , 10  , 11  , 14  , 17  , 8   , 14  , 9   , 10  , 11  , 12  , 13  , 14  , 12  , 14  , 12  , 6   , 10  , 6   , 6   , 11  , 12  , 9   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                    , 21    , $3.4M   
 Fernando Amorebieta     , 13    , 13    , 15    , 17    , 11    , 13    , 15    , 16    , 17  , 13  , 16  , 11  , 11  , 9   , 11  , 12  , 8   , 12  , 6   , 15  , 12  , 15  , 6   , 8   , 10  , 6   , 11  , 11  , 15  , 13  , 7   , 14  , 10  , 6   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                      , 26    , $3.4M   
 David Barral            , 15    , 14    , 13    , 12    , 15    , 15    , 14    , 15    , 13  , 13  , 18  , 11  , 12  , 10  , 10  , 15  , 12  , 8   , 15  , 10  , 13  , 14  , 8   , 8   , 13  , 13  , 13  , 11  , 13  , 13  , 11  , 4   , 10  , 16  , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 28    , $3.3M   
 Diego Ifr n             , 15    , 15    , 12    , 8     , 13    , 14    , 13    , 11    , 12  , 12  , 11  , 13  , 11  , 12  , 13  , 14  , 13  , 10  , 14  , 7   , 12  , 14  , 12  , 12  , 12  , 14  , 12  , 14  , 13  , 12  , 3   , 6   , 12  , 14  , 5   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 24    , $3.3M   
 Jaime Gavil n           , 14    , 16    , 9     , 8     , 8     , 16    , 13    , 12    , 8   , 15  , 12  , 13  , 13  , 14  , 14  , 13  , 16  , 10  , 14  , 7   , 13  , 13  , 13  , 13  , 16  , 10  , 15  , 13  , 7   , 10  , 8   , 7   , 14  , 14  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)                   , 26    , $3.3M   
 ?lvaro                  , 14    , 16    , 14    , 12    , 15    , 14    , 14    , 13    , 17  , 14  , 19  , 9   , 14  , 6   , 12  , 15  , 7   , 14  , 5   , 13  , 15  , 17  , 4   , 4   , 5   , 5   , 7   , 5   , 15  , 6   , 13  , 15  , 9   , 7   , 14  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                     , 21    , $3.3M   
 Michael Pereira         , 14    , 13    , 12    , 13    , 16    , 15    , 15    , 14    , 10  , 11  , 12  , 11  , 10  , 12  , 10  , 8   , 14  , 6   , 13  , 6   , 11  , 13  , 11  , 13  , 14  , 13  , 11  , 10  , 11  , 15  , 6   , 5   , 12  , 9   , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (RL)             ", 23    , $3.2M   
 Paulo da Silva          , 10    , 11    , 16    , 10    , 15    , 10    , 14    , 12    , 9   , 17  , 13  , 14  , 14  , 12  , 14  , 10  , 8   , 11  , 5   , 15  , 15  , 13  , 9   , 10  , 4   , 10  , 10  , 11  , 15  , 10  , 10  , 15  , 13  , 9   , 17  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                      , 31    , $3.2M   
 Nino                    , 13    , 15    , 9     , 7     , 13    , 13    , 15    , 8     , 10  , 15  , 13  , 15  , 15  , 12  , 15  , 18  , 13  , 14  , 14  , 8   , 12  , 16  , 4   , 8   , 12  , 15  , 15  , 9   , 13  , 13  , 3   , 4   , 13  , 13  , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 31    , $3.2M   
 Enzo Maresca            , 12    , 10    , 13    , 9     , 7     , 11    , 12    , 12    , 15  , 13  , 14  , 13  , 14  , 15  , 14  , 12  , 13  , 14  , 14  , 13  , 15  , 14  , 16  , 11  , 12  , 8   , 13  , 14  , 11  , 14  , 7   , 11  , 14  , 18  , 12  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                  ", 31    , $3.2M   
 Bruno                   , 12    , 12    , 14    , 10    , 14    , 13    , 16    , 13    , 15  , 15  , 17  , 11  , 16  , 8   , 12  , 14  , 6   , 11  , 12  , 15  , 16  , 16  , 7   , 11  , 11  , 4   , 11  , 9   , 13  , 10  , 13  , 16  , 12  , 9   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RL)                     , 30    , $3.2M   
 Masoud                  , 12    , 14    , 10    , 12    , 11    , 13    , 11    , 9     , 9   , 10  , 12  , 16  , 6   , 16  , 12  , 11  , 17  , 6   , 13  , 6   , 7   , 10  , 12  , 13  , 17  , 11  , 17  , 11  , 9   , 12  , 7   , 4   , 14  , 10  , 7   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (LC)                    , 27    , $3.2M   
 Yohan Mollo             , 17    , 15    , 12    , 7     , 13    , 14    , 14    , 12    , 12  , 11  , 10  , 11  , 10  , 13  , 8   , 15  , 16  , 6   , 13  , 5   , 10  , 9   , 13  , 12  , 15  , 7   , 15  , 13  , 8   , 12  , 5   , 3   , 12  , 10  , 3   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (RL)             ", 21    , $3.1M   
 Rafinha                 , 11    , 9     , 13    , 7     , 12    , 12    , 13    , 13    , 7   , 13  , 11  , 11  , 11  , 12  , 12  , 9   , 14  , 8   , 13  , 11  , 13  , 12  , 10  , 10  , 13  , 11  , 13  , 12  , 7   , 12  , 7   , 12  , 13  , 10  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M/AM (C), ST               ", 18    , $3.1M   
 Valdo                   , 16    , 15    , 6     , 12    , 13    , 15    , 14    , 10    , 11  , 13  , 10  , 12  , 11  , 12  , 13  , 15  , 14  , 10  , 16  , 6   , 9   , 9   , 10  , 15  , 14  , 12  , 14  , 9   , 10  , 9   , 8   , 5   , 12  , 15  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RC), ST         ", 30    , $3.1M   
 Imanol Agirretxe        , 12    , 11    , 14    , 13    , 13    , 13    , 12    , 14    , 12  , 13  , 15  , 14  , 13  , 12  , 14  , 13  , 11  , 10  , 15  , 9   , 13  , 15  , 4   , 10  , 11  , 13  , 11  , 9   , 15  , 12  , 7   , 4   , 11  , 13  , 5   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 24    , $3.1M   
 Odion Ighalo            , 17    , 12    , 15    , 14    , 14    , 14    , 10    , 14    , 10  , 12  , 12  , 10  , 10  , 9   , 12  , 12  , 18  , 6   , 13  , 8   , 12  , 12  , 5   , 7   , 17  , 14  , 12  , 2   , 12  , 5   , 2   , 2   , 10  , 8   , 2   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 22    , $3.1M   
 Jukka Raitala           , 13    , 13    , 13    , 12    , 13    , 13    , 11    , 11    , 12  , 11  , 14  , 10  , 12  , 8   , 10  , 12  , 8   , 10  , 8   , 12  , 12  , 14  , 7   , 12  , 10  , 5   , 11  , 5   , 13  , 4   , 16  , 13  , 10  , 6   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RLC), WB (RL)           ", 22    , $3.1M   
 Miku                    , 13    , 13    , 13    , 12    , 15    , 14    , 14    , 13    , 13  , 12  , 11  , 12  , 11  , 11  , 11  , 12  , 14  , 11  , 14  , 8   , 12  , 12  , 10  , 12  , 14  , 15  , 12  , 11  , 11  , 12  , 10  , 8   , 12  , 14  , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 25    , $3.1M   
 Ruben Micael            , 12    , 13    , 8     , 6     , 14    , 11    , 10    , 7     , 12  , 13  , 13  , 14  , 13  , 15  , 14  , 14  , 14  , 12  , 15  , 9   , 13  , 13  , 13  , 13  , 12  , 11  , 14  , 13  , 8   , 13  , 7   , 9   , 14  , 13  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                   , 24    , $3.1M   
 Dami                   , 14    , 11    , 14    , 14    , 10    , 15    , 13    , 14    , 15  , 15  , 12  , 14  , 11  , 11  , 11  , 14  , 11  , 8   , 14  , 12  , 15  , 12  , 11  , 14  , 13  , 9   , 14  , 6   , 12  , 12  , 11  , 9   , 12  , 8   , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M/AM (R)              , 29    , $3.1M   
 Jo?o Victor             , 13    , 14    , 13    , 12    , 14    , 13    , 14    , 14    , 9   , 11  , 11  , 14  , 13  , 11  , 12  , 10  , 12  , 13  , 13  , 13  , 13  , 14  , 10  , 12  , 12  , 12  , 14  , 9   , 7   , 12  , 4   , 13  , 14  , 12  , 11  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                  ", 22    , $3.1M   
 V¡ctor                  , 14    , 13    , 12    , 10    , 11    , 14    , 13    , 11    , 13  , 12  , 13  , 12  , 10  , 10  , 12  , 13  , 11  , 7   , 14  , 10  , 11  , 12  , 5   , 10  , 12  , 14  , 11  , 6   , 14  , 12  , 10  , 5   , 12  , 14  , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                         , 26    , $3.1M   
 I¤igo Mart¡nez          , 13    , 12    , 13    , 9     , 10    , 13    , 12    , 11    , 14  , 13  , 15  , 15  , 14  , 11  , 13  , 12  , 9   , 13  , 5   , 14  , 13  , 13  , 2   , 2   , 4   , 4   , 9   , 4   , 13  , 9   , 7   , 15  , 12  , 3   , 15  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                      , 20    , $3M     
 Momo                    , 14    , 16    , 10    , 9     , 12    , 13    , 13    , 10    , 8   , 8   , 10  , 12  , 11  , 14  , 12  , 11  , 17  , 8   , 16  , 8   , 10  , 10  , 13  , 15  , 14  , 12  , 14  , 14  , 7   , 9   , 9   , 6   , 13  , 11  , 8   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RL)                  , 28    , $3M     
 Allan Nyom              , 16    , 10    , 14    , 14    , 15    , 15    , 16    , 16    , 12  , 12  , 14  , 11  , 11  , 7   , 11  , 15  , 10  , 9   , 14  , 14  , 15  , 13  , 5   , 14  , 13  , 6   , 9   , 6   , 14  , 8   , 11  , 12  , 14  , 7   , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)                   , 23    , $3M     
 Felipe Mattioni         , 17    , 15    , 8     , 10    , 10    , 15    , 13    , 9     , 14  , 13  , 12  , 12  , 12  , 13  , 11  , 13  , 14  , 6   , 14  , 11  , 10  , 12  , 12  , 13  , 15  , 7   , 12  , 11  , 8   , 10  , 12  , 12  , 13  , 5   , 12  , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (R)                 , 22    , $3M     
 Xavi Torres             , 13    , 11    , 13    , 12    , 15    , 13    , 15    , 12    , 13  , 13  , 14  , 12  , 13  , 12  , 13  , 13  , 6   , 12  , 9   , 14  , 15  , 16  , 10  , 8   , 8   , 8   , 13  , 12  , 13  , 12  , 8   , 14  , 14  , 10  , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                  ", 24    , $3M     
 Marc Torrej¢n           , 9     , 10    , 19    , 14    , 15    , 9     , 16    , 19    , 13  , 11  , 13  , 15  , 11  , 10  , 11  , 15  , 7   , 12  , 7   , 13  , 14  , 15  , 6   , 9   , 7   , 8   , 10  , 7   , 14  , 8   , 15  , 13  , 11  , 12  , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                      , 25    , $3M     
 ?scar De Marcos         , 14    , 13    , 12    , 10    , 14    , 12    , 12    , 12    , 12  , 12  , 14  , 13  , 11  , 13  , 12  , 13  , 14  , 9   , 13  , 8   , 12  , 11  , 10  , 13  , 13  , 12  , 11  , 10  , 12  , 13  , 4   , 4   , 12  , 12  , 6   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RLC)                   , 22    , $3M     
 Pablo Pintos            , 16    , 13    , 14    , 13    , 17    , 17    , 15    , 14    , 14  , 13  , 13  , 12  , 8   , 12  , 7   , 13  , 15  , 7   , 13  , 11  , 15  , 15  , 4   , 13  , 12  , 6   , 12  , 4   , 10  , 8   , 10  , 12  , 12  , 5   , 11  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (R)                 , 24    , $3M     
