Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Raffaele Palladino           , 12    , 14    , 11    , 8     , 14    , 12    , 13    , 9     , 12  , 13  , 10  , 13  , 9   , 13  , 13  , 9   , 14  , 6   , 15  , 14  , 14  , 11  , 4   , 5   , 8   , 16  , 11  , 10  , 16  , 12  , 4   , 6   , 12  , 15  , 4   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 23    , $3M     
 Guido Marilungo              , 16    , 14    , 8     , 9     , 13    , 15    , 11    , 6     , 15  , 9   , 15  , 9   , 8   , 10  , 12  , 17  , 14  , 8   , 15  , 12  , 8   , 15  , 5   , 8   , 10  , 16  , 9   , 6   , 20  , 8   , 4   , 7   , 10  , 11  , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 22    , $3M     
 Lorik Cana                   , 10    , 9     , 16    , 13    , 16    , 12    , 17    , 16    , 18  , 18  , 20  , 13  , 17  , 11  , 9   , 20  , 6   , 20  , 11  , 16  , 18  , 15  , 10  , 13  , 12  , 9   , 11  , 5   , 8   , 10  , 15  , 12  , 13  , 9   , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)               , 31    , $3M     
 Abdoulay Konko               , 12    , 14    , 10    , 10    , 9     , 14    , 16    , 16    , 13  , 12  , 15  , 13  , 11  , 9   , 11  , 13  , 8   , 6   , 14  , 13  , 13  , 14  , 12  , 13  , 13  , 12  , 12  , 12  , 12  , 4   , 7   , 7   , 12  , 11  , 10  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M/AM (RL), ST          ", 24    , $3M     
 Emmanuel Badu                , 14    , 14    , 15    , 8     , 15    , 13    , 14    , 14    , 15  , 13  , 15  , 12  , 12  , 11  , 11  , 11  , 9   , 13  , 12  , 12  , 15  , 15  , 10  , 10  , 10  , 7   , 11  , 10  , 10  , 14  , 5   , 13  , 12  , 8   , 17  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (RC)             ", 27    , $3M     
 Federico Casarini            , 14    , 13    , 10    , 12    , 13    , 14    , 15    , 12    , 12  , 11  , 14  , 8   , 12  , 13  , 11  , 14  , 14  , 6   , 11  , 11  , 15  , 15  , 11  , 13  , 17  , 15  , 17  , 17  , 4   , 18  , 6   , 3   , 16  , 17  , 4   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 32    , $3M     
 Federico Marchetti           , 12    , 15    , 14    , 14    , 16    , 12    , 13    , 13    , 11  , 13  , 15  , 13  , 13  , 3   , 12  , 10  , 8   , 14  , 7   , 12  , 13  , 12  , 12  , 10  , 12  , 10  , 14  , 14  , 5   , 4   , 5   , 8   , 16  , 12  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (RC)          ", 24    , $3M     
 Eros Pisano                  , 13    , 12    , 12    , 14    , 9     , 12    , 12    , 13    , 10  , 11  , 10  , 9   , 12  , 9   , 12  , 7   , 7   , 12  , 11  , 11  , 11  , 12  , 7   , 12  , 12  , 9   , 9   , 5   , 8   , 10  , 15  , 12  , 11  , 6   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RL), WB (R)         ", 25    , $3M     
 Andrea Cossu                 , 16    , 18    , 11    , 5     , 15    , 10    , 12    , 11    , 15  , 16  , 13  , 12  , 13  , 15  , 13  , 18  , 16  , 14  , 16  , 10  , 14  , 14  , 12  , 16  , 15  , 12  , 15  , 13  , 9   , 13  , 7   , 9   , 14  , 14  , 11  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RC)              , 26    , $3M     
 Henry Gimnez                , 15    , 15    , 8     , 8     , 15    , 13    , 14    , 10    , 12  , 11  , 9   , 11  , 8   , 12  , 13  , 14  , 15  , 12  , 14  , 8   , 10  , 12  , 16  , 13  , 12  , 8   , 15  , 16  , 13  , 16  , 15  , 14  , 17  , 17  , 13  , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (LC), AM (C)         ", 26    , $3M     
 Matteo Contini               , 10    , 9     , 15    , 12    , 12    , 12    , 13    , 16    , 17  , 13  , 17  , 11  , 14  , 7   , 12  , 14  , 6   , 13  , 6   , 13  , 15  , 16  , 8   , 12  , 10  , 13  , 12  , 10  , 13  , 14  , 12  , 15  , 14  , 14  , 15  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ", 34    , $3M     
 Alejandro G¢mez              , 16    , 17    , 13    , 4     , 10    , 15    , 14    , 11    , 12  , 11  , 14  , 10  , 10  , 11  , 7   , 15  , 16  , 8   , 16  , 4   , 10  , 12  , 5   , 12  , 8   , 8   , 10  , 8   , 15  , 9   , 11  , 15  , 11  , 6   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 25    , $3M     
 Jean-Franois Gillet         , 10    , 17    , 10    , 12    , 14    , 10    , 10    , 11    , 4   , 12  , 13  , 11  , 13  , 5   , 13  , 15  , 8   , 17  , 10  , 14  , 14  , 13  , 2   , 9   , 14  , 13  , 13  , 2   , 14  , 10  , 2   , 2   , 13  , 11  , 7   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (L), ST             ", 26    , $3M     
 Rodrigo Alborno              , 14    , 12    , 13    , 11    , 9     , 13    , 6     , 12    , 9   , 9   , 9   , 10  , 10  , 11  , 9   , 10  , 10  , 8   , 12  , 10  , 11  , 13  , 11  , 13  , 14  , 11  , 14  , 11  , 9   , 12  , 7   , 7   , 14  , 11  , 10  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RLC)             , 22    , $2.9M   
 Pablo Barrientos             , 14    , 15    , 10    , 7     , 12    , 15    , 10    , 10    , 14  , 13  , 17  , 9   , 9   , 14  , 15  , 10  , 15  , 12  , 15  , 7   , 11  , 9   , 10  , 14  , 14  , 13  , 13  , 9   , 16  , 16  , 10  , 10  , 15  , 12  , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (RC)                 , 28    , $2.9M   
 Diego Prez                  , 15    , 12    , 15    , 9     , 14    , 11    , 17    , 15    , 15  , 15  , 17  , 12  , 15  , 10  , 13  , 17  , 3   , 15  , 7   , 13  , 15  , 15  , 12  , 12  , 13  , 11  , 10  , 3   , 8   , 9   , 3   , 8   , 12  , 11  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (R)                 , 28    , $2.9M   
 Barreto                      , 16    , 17    , 9     , 8     , 10    , 15    , 14    , 6     , 12  , 9   , 8   , 13  , 7   , 12  , 10  , 18  , 17  , 6   , 14  , 8   , 12  , 13  , 12  , 11  , 14  , 16  , 12  , 5   , 13  , 15  , 5   , 3   , 14  , 15  , 3   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 22    , $2.9M   
 Antonio Mirante              , 11    , 18    , 16    , 15    , 10    , 11    , 9     , 13    , 2   , 12  , 13  , 14  , 14  , 5   , 14  , 10  , 9   , 9   , 2   , 14  , 8   , 12  , 12  , 12  , 14  , 11  , 12  , 10  , 7   , 10  , 2   , 3   , 8   , 3   , 6   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RLC)               , 18    , $2.9M   
 ?lvaro Gonz lez              , 14    , 13    , 8     , 6     , 19    , 13    , 16    , 12    , 12  , 12  , 13  , 12  , 13  , 12  , 13  , 15  , 8   , 14  , 13  , 12  , 15  , 15  , 6   , 11  , 9   , 5   , 7   , 12  , 16  , 10  , 12  , 16  , 11  , 5   , 16  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (LC), WB (L)         ", 31    , $2.9M   
 Jonathan                     , 16    , 15    , 12    , 7     , 7     , 15    , 14    , 12    , 16  , 14  , 15  , 12  , 12  , 12  , 13  , 9   , 15  , 13  , 15  , 12  , 14  , 14  , 5   , 11  , 7   , 4   , 7   , 3   , 13  , 7   , 7   , 12  , 11  , 5   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)               , 23    , $2.9M   
 Andrea Lazzari               , 8     , 12    , 18    , 10    , 16    , 11    , 15    , 14    , 10  , 12  , 12  , 11  , 8   , 16  , 10  , 8   , 15  , 8   , 13  , 10  , 13  , 12  , 9   , 12  , 10  , 8   , 12  , 10  , 11  , 8   , 11  , 14  , 10  , 7   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (LC), WB (L)         ", 27    , $2.9M   
 Felipe                       , 11    , 11    , 12    , 14    , 9     , 11    , 12    , 13    , 14  , 14  , 12  , 11  , 11  , 10  , 14  , 14  , 6   , 14  , 10  , 13  , 15  , 14  , 5   , 8   , 7   , 9   , 9   , 4   , 14  , 4   , 9   , 15  , 9   , 12  , 15  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 19    , $2.9M   
 Nicol s Bertolo              , 13    , 14    , 10    , 10    , 11    , 16    , 10    , 10    , 10  , 13  , 12  , 13  , 8   , 13  , 13  , 12  , 17  , 10  , 16  , 6   , 9   , 10  , 7   , 7   , 8   , 8   , 11  , 6   , 13  , 8   , 7   , 15  , 12  , 8   , 15  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 27    , $2.9M   
 Giuseppe Mascara             , 13    , 15    , 8     , 8     , 15    , 12    , 14    , 8     , 15  , 8   , 10  , 12  , 10  , 16  , 13  , 16  , 18  , 16  , 14  , 12  , 18  , 17  , 7   , 7   , 10  , 6   , 11  , 8   , 17  , 5   , 8   , 15  , 11  , 18  , 15  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 26    , $2.9M   
 Z Eduardo                   , 14    , 15    , 13    , 10    , 14    , 15    , 14    , 13    , 10  , 13  , 14  , 9   , 12  , 12  , 13  , 12  , 15  , 4   , 14  , 7   , 12  , 16  , 3   , 9   , 12  , 14  , 13  , 2   , 11  , 10  , 3   , 5   , 10  , 13  , 4   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 21    , $2.9M   
 Damiano Ferronetti           , 11    , 14    , 14    , 13    , 8     , 13    , 14    , 14    , 16  , 15  , 15  , 13  , 13  , 8   , 12  , 15  , 4   , 13  , 8   , 12  , 16  , 15  , 12  , 12  , 12  , 12  , 13  , 10  , 12  , 14  , 10  , 9   , 12  , 10  , 9   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M/AM (R)          , 24    , $2.8M   
 Francesco Acerbi             , 12    , 12    , 14    , 14    , 14    , 12    , 12    , 12    , 10  , 12  , 12  , 9   , 14  , 10  , 14  , 11  , 14  , 13  , 6   , 14  , 12  , 14  , 3   , 5   , 5   , 8   , 8   , 16  , 15  , 13  , 3   , 16  , 13  , 15  , 17  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 28    , $2.8M   
 Jorge Mart¡nez               , 12    , 14    , 10    , 10    , 9     , 13    , 14    , 14    , 13  , 12  , 14  , 9   , 11  , 12  , 12  , 18  , 17  , 12  , 15  , 10  , 12  , 14  , 2   , 6   , 10  , 9   , 13  , 8   , 16  , 12  , 5   , 5   , 12  , 12  , 6   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 25    , $2.8M   
 Vincenzo Iaquinta            , 13    , 14    , 18    , 15    , 2     , 15    , 15    , 16    , 12  , 14  , 17  , 14  , 14  , 12  , 11  , 15  , 6   , 14  , 16  , 11  , 18  , 14  , 2   , 2   , 6   , 6   , 4   , 2   , 16  , 4   , 14  , 14  , 8   , 6   , 16  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 24    , $2.8M   
 Nenad Tomovic                , 14    , 13    , 13    , 12    , 15    , 15    , 13    , 15    , 16  , 10  , 12  , 16  , 11  , 11  , 13  , 13  , 13  , 11  , 14  , 13  , 14  , 16  , 15  , 15  , 15  , 11  , 14  , 5   , 4   , 7   , 3   , 5   , 16  , 7   , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RC)                , 27    , $2.8M   
 Senad Lulic                  , 12    , 13    , 13    , 13    , 11    , 13    , 11    , 8     , 12  , 12  , 9   , 12  , 11  , 13  , 10  , 13  , 13  , 6   , 13  , 7   , 7   , 7   , 15  , 11  , 14  , 10  , 9   , 3   , 7   , 8   , 2   , 3   , 12  , 9   , 4   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                , 23    , $2.8M   
 Paolo Grossi                 , 14    , 12    , 10    , 9     , 12    , 13    , 12    , 10    , 9   , 7   , 9   , 11  , 8   , 13  , 13  , 14  , 14  , 15  , 11  , 8   , 7   , 8   , 12  , 12  , 12  , 9   , 15  , 15  , 6   , 17  , 9   , 9   , 16  , 13  , 11  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  , 30    , $2.8M   
 Marco Marchionni             , 14    , 12    , 12    , 8     , 6     , 14    , 12    , 12    , 8   , 14  , 12  , 13  , 13  , 12  , 14  , 15  , 14  , 7   , 14  , 14  , 13  , 11  , 5   , 9   , 10  , 15  , 12  , 8   , 12  , 10  , 5   , 5   , 10  , 15  , 6   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 24    , $2.8M   
 Gyrgy Garics                , 13    , 12    , 15    , 11    , 13    , 13    , 15    , 14    , 14  , 15  , 14  , 6   , 12  , 11  , 14  , 16  , 5   , 12  , 14  , 14  , 15  , 14  , 7   , 10  , 9   , 7   , 9   , 9   , 9   , 9   , 12  , 14  , 10  , 9   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)                  , 26    , $2.8M   
 Lucas Pratto                 , 14    , 12    , 16    , 15    , 12    , 13    , 15    , 15    , 14  , 12  , 13  , 13  , 14  , 9   , 11  , 11  , 12  , 6   , 13  , 8   , 11  , 12  , 4   , 14  , 11  , 7   , 9   , 3   , 16  , 5   , 12  , 15  , 12  , 6   , 16  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (LC), WB (L)         ", 27    , $2.8M   
 Felipe Seymour               , 13    , 13    , 11    , 12    , 16    , 13    , 17    , 15    , 12  , 14  , 12  , 14  , 15  , 12  , 12  , 11  , 8   , 10  , 9   , 13  , 15  , 16  , 13  , 15  , 12  , 8   , 13  , 14  , 8   , 12  , 10  , 6   , 12  , 12  , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)               , 23    , $2.5M   
 Moris Carrozzieri            , 10    , 6     , 17    , 18    , 15    , 9     , 12    , 17    , 19  , 11  , 17  , 15  , 10  , 6   , 9   , 18  , 4   , 17  , 12  , 15  , 14  , 14  , 15  , 14  , 14  , 12  , 16  , 14  , 4   , 12  , 11  , 7   , 15  , 14  , 6   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (C), AM (RC)         ", 19    , $2.5M   
 Marcelo Estigarribia         , 17    , 13    , 13    , 9     , 14    , 16    , 15    , 11    , 13  , 12  , 11  , 10  , 10  , 11  , 10  , 13  , 13  , 7   , 12  , 6   , 10  , 14  , 10  , 8   , 12  , 12  , 12  , 10  , 14  , 11  , 6   , 8   , 15  , 8   , 13  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)               , 24    , $2.5M   
 Pablo Ceppelini              , 12    , 16    , 7     , 7     , 17    , 10    , 13    , 8     , 12  , 13  , 9   , 12  , 8   , 12  , 12  , 10  , 12  , 6   , 15  , 9   , 12  , 12  , -   , -   , -   , -   , 8   , 10  , -   , -   , -   , -   , -   , 2   , -   , 13  , 11   , 12   , 13   , 13   , 12   , 15   , 9    , 15   , 10   , 9    , 15   , GK                     , 33    , $2.5M   
 Luigi Giorgi                 , 12    , 12    , 15    , 12    , 14    , 12    , 12    , 10    , 10  , 13  , 14  , 12  , 13  , 15  , 15  , 9   , 12  , 12  , 13  , 13  , 13  , 13  , 10  , 13  , 13  , 14  , 8   , 12  , 8   , 12  , 14  , 10  , 14  , 10  , 8   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , WB/M/AM (R)            , 22    , $2.5M   
 Bogdan Lobont                , 11    , 11    , 9     , 11    , 15    , 12    , 15    , 10    , 10  , 12  , 12  , 12  , 14  , 14  , 11  , 14  , 15  , 14  , 9   , 11  , 15  , 16  , 8   , 13  , 10  , 5   , 10  , 8   , 11  , 12  , 8   , 10  , 12  , 8   , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                  , 26    , $2.5M   
 Matias Ezequiel Schelotto    , 15    , 9     , 10    , 13    , 17    , 14    , 16    , 15    , 9   , 13  , 14  , 14  , 10  , 11  , 9   , 19  , 14  , 6   , 15  , 9   , 13  , 9   , 5   , 12  , 6   , 4   , 9   , 6   , 13  , 6   , 8   , 13  , 9   , 5   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RLC)                , 27    , $2.5M   
 Giovanni Marchese            , 13    , 14    , 11    , 10    , 13    , 14    , 13    , 11    , 8   , 12  , 12  , 8   , 10  , 11  , 11  , 12  , 5   , 12  , 13  , 12  , 14  , 14  , 13  , 13  , 14  , 13  , 15  , 14  , 11  , 14  , 4   , 7   , 16  , 13  , 8   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)               , 24    , $2.5M   
 Andrea Raggi                 , 15    , 14    , 11    , 13    , 9     , 15    , 16    , 13    , 14  , 13  , 12  , 13  , 10  , 6   , 12  , 12  , 8   , 10  , 8   , 13  , 15  , 13  , 12  , 13  , 11  , 6   , 11  , 12  , 8   , 15  , 14  , 11  , 11  , 7   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (L)                  , 29    , $2.5M   
 Antonio Candreva             , 13    , 14    , 13    , 9     , 14    , 12    , 12    , 12    , 12  , 14  , 13  , 15  , 13  , 14  , 13  , 14  , 15  , 11  , 13  , 11  , 11  , 12  , 6   , 13  , 10  , 5   , 9   , 5   , 12  , 8   , 14  , 14  , 12  , 4   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)               , 23    , $2.5M   
 Simone Pesce                 , 14    , 15    , 11    , 8     , 12    , 12    , 12    , 13    , 12  , 10  , 11  , 10  , 11  , 11  , 10  , 12  , 15  , 15  , 15  , 12  , 10  , 13  , 11  , 13  , 15  , 12  , 15  , 12  , 10  , 12  , 6   , 10  , 15  , 14  , 10  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ", 28    , $2.4M   
 Davide Brivio                , 14    , 11    , 10    , 10    , 12    , 14    , 14    , 12    , 11  , 13  , 10  , 12  , 15  , 10  , 12  , 13  , 11  , 11  , 12  , 14  , 13  , 13  , 12  , 13  , 13  , 14  , 10  , 13  , 12  , 12  , 7   , 6   , 12  , 12  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (R), ST             ", 31    , $2.4M   
 Carlos Grossmller           , 10    , 12    , 12    , 10    , 16    , 10    , 12    , 12    , 7   , 11  , 8   , 11  , 11  , 15  , 10  , 8   , 13  , 9   , 15  , 12  , 10  , 8   , -   , -   , -   , -   , 10  , 10  , -   , -   , -   , -   , -   , 3   , -   , 10  , 12   , 14   , 11   , 6    , 14   , 13   , 14   , 17   , 14   , 10   , 12   , GK                     , 32    , $2.4M   
 Davide Moscardelli           , 14    , 10    , 12    , 13    , 11    , 13    , 16    , 14    , 15  , 13  , 13  , 5   , 10  , 11  , 10  , 12  , 12  , 13  , 12  , 11  , 14  , 15  , 14  , 15  , 14  , 11  , 13  , 10  , 7   , 13  , 10  , 10  , 14  , 8   , 12  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M/AM (L)          , 26    , $2.4M   
 J£lio Srgio                 , 9     , 14    , 12    , 14    , 13    , 11    , 10    , 11    , 11  , 13  , 13  , 11  , 9   , 11  , 13  , 16  , 1   , 18  , 1   , 14  , 11  , 14  , 5   , 9   , 8   , 5   , 9   , 5   , 13  , 7   , 12  , 14  , 10  , 7   , 14  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 24    , $2.4M   
 Djamel Mesbah                , 16    , 12    , 9     , 8     , 13    , 16    , 13    , 10    , 15  , 12  , 12  , 12  , 7   , 14  , 12  , 17  , 13  , 11  , 14  , 13  , 10  , 15  , 4   , 13  , 7   , 9   , 9   , 16  , 9   , 18  , 7   , 12  , 11  , 9   , 15  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ", 26    , $2.4M   
 Nicola Belmonte              , 13    , 12    , 12    , 13    , 12    , 13    , 12    , 14    , 13  , 14  , 11  , 8   , 13  , 6   , 12  , 14  , 5   , 8   , 13  , 14  , 11  , 12  , 8   , 9   , 11  , 6   , 13  , 10  , 7   , 9   , 9   , 12  , 16  , 10  , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ", 23    , $2.4M   
 Ahmed Barusso                , 13    , 12    , 15    , 10    , 11    , 10    , 11    , 19    , 19  , 9   , 14  , 11  , 9   , 10  , 11  , 14  , 8   , 8   , 12  , 13  , 13  , 14  , 4   , 5   , 6   , 8   , 9   , 3   , 14  , 7   , 12  , 14  , 10  , 2   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                 , 22    , $2.4M   
 Thierry Douba               , 14    , 9     , 11    , 10    , 14    , 14    , 16    , 14    , 11  , 13  , 12  , 12  , 11  , 10  , 13  , 10  , 12  , 14  , 10  , 13  , 14  , 12  , -   , -   , -   , -   , 5   , 1   , -   , -   , -   , -   , -   , 8   , -   , 10  , 13   , 9    , 12   , 5    , 15   , 12   , 12   , 15   , 7    , 12   , 13   , GK                     , 34    , $2.4M   
 Lorenzo Ariaudo              , 12    , 14    , 15    , 13    , 14    , 12    , 16    , 15    , 16  , 14  , 14  , 12  , 11  , 10  , 13  , 16  , 7   , 8   , 8   , 14  , 11  , 12  , 16  , 14  , 15  , 14  , 18  , 14  , 10  , 16  , 12  , 11  , 16  , 14  , 7   , 18  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (LC)              , 35    , $2.4M   
 Alexander Manninger          , 9     , 15    , 11    , 15    , 14    , 10    , 14    , 14    , 10  , 10  , 14  , 12  , 14  , 12  , 15  , 16  , 8   , 8   , 8   , 14  , 12  , 1   , 9   , 12  , 10  , 4   , 7   , 4   , 14  , 4   , 5   , 14  , 11  , 10  , 14  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 26    , $2.4M   
 Clarence Seedorf             , 11    , 14    , 15    , 8     , 15    , 9     , 13    , 13    , 12  , 15  , 13  , 17  , 13  , 15  , 14  , 15  , 17  , 18  , 16  , 11  , 14  , 12  , 3   , 7   , 13  , 14  , 10  , 6   , 15  , 12  , 1   , 3   , 12  , 7   , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 21    , $2.4M   
 Paolo Hern n Dellafiore      , 15    , 16    , 9     , 14    , 12    , 14    , 8     , 10    , 12  , 14  , 14  , 15  , 11  , 5   , 12  , 14  , 11  , 11  , 6   , 15  , 14  , 16  , 5   , 10  , 8   , 5   , 5   , 5   , 15  , 5   , 11  , 15  , 10  , 5   , 15  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 21    , $2.4M   
 Stefano Okaka                , 13    , 12    , 15    , 12    , 15    , 12    , 15    , 16    , 9   , 8   , 8   , 9   , 8   , 11  , 9   , 13  , 14  , 8   , 11  , 14  , 9   , 10  , 5   , 13  , 15  , 12  , 12  , 7   , 9   , 14  , 7   , 5   , 12  , 8   , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)               , 24    , $2.4M   
 Giuseppe Bellusci            , 12    , 13    , 11    , 13    , 18    , 10    , 11    , 15    , 16  , 13  , 12  , 10  , 12  , 10  , 13  , 16  , 5   , 8   , 9   , 15  , 11  , 11  , 5   , 8   , 11  , 13  , 11  , 11  , 16  , 11  , 2   , 4   , 12  , 13  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 29    , $2.4M   
 Leonardo Pettinari           , 14    , 13    , 11    , 8     , 12    , 14    , 15    , 11    , 11  , 10  , 10  , 9   , 11  , 8   , 13  , 14  , 12  , 8   , 13  , 8   , 11  , 11  , 5   , 11  , 11  , 14  , 9   , 8   , 9   , 7   , 5   , 5   , 10  , 16  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 23    , $2.3M   
 Germ n Denis                 , 11    , 9     , 16    , 13    , 12    , 13    , 12    , 17    , 14  , 11  , 16  , 12  , 12  , 12  , 11  , 15  , 7   , 8   , 14  , 11  , 12  , 15  , 5   , 8   , 8   , 6   , 8   , 4   , 14  , 5   , 14  , 15  , 8   , 10  , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                 , 27    , $2.3M   
 Takayuki Morimoto            , 16    , 14    , 11    , 10    , 12    , 14    , 11    , 10    , 15  , 13  , 15  , 10  , 14  , 11  , 10  , 18  , 10  , 10  , 15  , 9   , 15  , 15  , 4   , 6   , 6   , 6   , 10  , 6   , 17  , 7   , 10  , 14  , 9   , 7   , 16  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 24    , $2.3M   
 Guillermo Rodr¡guez          , 11    , 13    , 15    , 11    , 12    , 13    , 15    , 15    , 19  , 13  , 17  , 13  , 10  , 3   , 9   , 16  , 2   , 15  , 6   , 13  , 15  , 16  , 5   , 8   , 9   , 6   , 12  , 6   , 15  , 8   , 6   , 12  , 8   , 8   , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                 , 24    , $2.3M   
 Nicol Cherubin              , 12    , 11    , 14    , 16    , 14    , 12    , 12    , 15    , 12  , 14  , 11  , 8   , 11  , 8   , 11  , 14  , 6   , 12  , 5   , 13  , 14  , 14  , 5   , 8   , 7   , 5   , 12  , 6   , 11  , 6   , 10  , 14  , 12  , 6   , 15  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," SW, D (C)              ", 28    , $2.3M   
 Yohan Benalouane             , 14    , 11    , 15    , 15    , 15    , 13    , 15    , 16    , 13  , 15  , 13  , 11  , 7   , 8   , 13  , 14  , 9   , 12  , 7   , 14  , 13  , 13  , 10  , 14  , 14  , 8   , 9   , 6   , 12  , 15  , 15  , 8   , 13  , 8   , 9   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)               , 26    , $2.3M   
