Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Daniel Adejo                , 13    , 11    , 13    , 10    , 16    , 13    , 13    , 13    , 10  , 10  , 11  , 10  , 10  , 12  , 10  , 14  , 11  , 13  , 9   , 11  , 10  , 10  , 5   , 12  , 10  , 8   , 10  , 7   , 12  , 8   , 7   , 12  , 11  , 4   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RC), WB (R)        ", 21    , $725K 
 Filipe                      , 9     , 11    , 10    , 9     , 13    , 12    , 9     , 10    , 11  , 13  , 7   , 10  , 13  , 11  , 9   , 13  , 4   , 6   , 7   , 9   , 11  , 13  , 6   , 9   , 9   , 10  , 13  , 9   , 9   , 8   , 3   , 10  , 13  , 9   , 10  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)             ", 24    , $725K 
 Matteo Piccinini            , 12    , 11    , 9     , 7     , 11    , 11    , 13    , 9     , 10  , 9   , 7   , 4   , 10  , 9   , 8   , 10  , 8   , 10  , 7   , 10  , 14  , 15  , 9   , 10  , 8   , 7   , 10  , 9   , 9   , 10  , 10  , 9   , 10  , 8   , 11  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                 , 17    , $725K 
 Antonino Di Leva            , 10    , 12    , 10    , 10    , 17    , 13    , 6     , 3     , 9   , 9   , 5   , 9   , 10  , 9   , 9   , 10  , 11  , 11  , 9   , 7   , 8   , 11  , 8   , 11  , 9   , 12  , 10  , 9   , 5   , 10  , 3   , 4   , 5   , 9   , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (LC)               , 19    , $725K 
 Simone Benedetti            , 9     , 8     , 13    , 15    , 14    , 10    , 11    , 14    , 13  , 12  , 13  , 13  , 12  , 7   , 11  , 16  , 7   , 14  , 7   , 14  , 11  , 13  , 3   , 4   , 6   , 7   , 8   , 3   , 13  , 4   , 5   , 13  , 8   , 6   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                 , 19    , $725K 
 Andrea De Iulis             , 11    , 5     , 5     , 10    , 10    , 9     , 7     , 6     , 14  , 8   , 5   , 9   , 4   , 7   , 6   , 10  , 13  , 4   , 12  , 3   , 13  , 11  , 3   , 6   , 10  , 11  , 12  , 6   , 10  , 3   , 2   , 3   , 11  , 3   , 1   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 17    , $725K 
 Matteo Ricci                , 13    , 10    , 9     , 11    , 15    , 10    , 2     , 3     , 10  , 4   , 11  , 5   , 8   , 1   , 13  , 9   , 2   , 2   , 3   , 10  , 2   , 3   , -   , -   , -   , -   , 4   , 5   , -   , -   , -   , -   , -   , 2   , -   , 3   , 12   , 9    , 7    , 12   , 10   , 12   , 13   , 11   , 5    , 5    , 8    , GK                    , 16    , $725K 
 Emil Hallfre?sson           , 13    , 10    , 11    , 10    , 11    , 13    , 11    , 12    , 9   , 11  , 10  , 10  , 11  , 11  , 11  , 11  , 12  , 5   , 11  , 11  , 13  , 15  , 6   , 14  , 14  , 10  , 9   , 10  , 10  , 11  , 6   , 5   , 14  , 6   , 9   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (LC), AM (L)        ", 27    , $725K 
 Camillo Ciano               , 13    , 11    , 11    , 7     , 12    , 13    , 10    , 4     , 3   , 11  , 10  , 8   , 6   , 10  , 13  , 9   , 10  , 11  , 12  , 10  , 10  , 13  , 8   , 9   , 12  , 13  , 9   , 6   , 13  , 12  , 1   , 2   , 10  , 9   , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST            ", 21    , $700K 
 Serge Wilfried Kanon        , 12    , 12    , 12    , 1     , 15    , 12    , 7     , 3     , 12  , 7   , 9   , 5   , 6   , 3   , 11  , 10  , 15  , 9   , 2   , 8   , 15  , 12  , 4   , 7   , 8   , 2   , 9   , 1   , 11  , 4   , 2   , 4   , 9   , 6   , 12  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                 , 18    , $475K 
 Andrea Costa                , 13    , 12    , 11    , 13    , 13    , 14    , 14    , 12    , 14  , 13  , 13  , 12  , 11  , 14  , 11  , 12  , 6   , 13  , 11  , 12  , 11  , 12  , 5   , 12  , 8   , 6   , 7   , 6   , 14  , 7   , 12  , 12  , 12  , 8   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)              , 25    , $475K 
 Emiliano Bonazzoli          , 7     , 5     , 12    , 16    , 12    , 8     , 12    , 18    , 12  , 15  , 15  , 12  , 12  , 14  , 16  , 16  , 9   , 10  , 16  , 13  , 16  , 15  , 5   , 5   , 12  , 13  , 12  , 5   , 19  , 15  , 6   , 5   , 10  , 14  , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 32    , $475K 
 Antonio Camilli             , 10    , 6     , 4     , 12    , 7     , 6     , 9     , 5     , 11  , 10  , 6   , 5   , 12  , 8   , 11  , 10  , 4   , 10  , 6   , 11  , 8   , 13  , 2   , 4   , 1   , 7   , 10  , 3   , 12  , 11  , 4   , 13  , 12  , 2   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM             ", 18    , $475K 
 Jacopo Sorci                , 10    , 6     , 6     , 8     , 5     , 9     , 9     , 4     , 15  , 10  , 7   , 4   , 6   , 13  , 5   , 10  , 8   , 10  , 3   , 7   , 12  , 13  , 6   , 8   , 4   , 7   , 10  , 9   , 6   , 8   , 6   , 8   , 9   , 5   , 9   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                 , 17    , $450K 
 Simone Angioletti           , 8     , 10    , 11    , 12    , 17    , 13    , 9     , 8     , 7   , 8   , 9   , 10  , 8   , 5   , 13  , 10  , 4   , 1   , 3   , 10  , 11  , 14  , 9   , 6   , 1   , 5   , 10  , 6   , 8   , 4   , 2   , 13  , 11  , 1   , 12  , 5   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                 , 18    , $450K 
 Albi Shahini                , 9     , 11    , 11    , 9     , 11    , 12    , 6     , 3     , 8   , 5   , 2   , 12  , 4   , 8   , 4   , 7   , 10  , 2   , 12  , 3   , 10  , 10  , 3   , 5   , 12  , 10  , 12  , 8   , 11  , 8   , 1   , 2   , 8   , 8   , 5   , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 16    , $450K 
 Alessandro Malomo           , 12    , 7     , 6     , 10    , 13    , 10    , 10    , 8     , 12  , 11  , 5   , 10  , 11  , 1   , 10  , 9   , 7   , 14  , 4   , 11  , 13  , 8   , 5   , 2   , 3   , 3   , 7   , 1   , 13  , 6   , 3   , 12  , 9   , 8   , 13  , 3   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                 , 20    , $450K 
 Riccardo Colombo            , 14    , 12    , 12    , 10    , 6     , 14    , 14    , 12    , 15  , 12  , 12  , 10  , 8   , 11  , 8   , 15  , 6   , 9   , 12  , 13  , 10  , 15  , 8   , 13  , 10  , 4   , 10  , 8   , 11  , 11  , 13  , 11  , 13  , 10  , 11  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (R)            , 28    , $450K 
 Michele Cortinovis          , 13    , 8     , 11    , 7     , 12    , 11    , 9     , 5     , 14  , 8   , 9   , 12  , 4   , 9   , 9   , 10  , 6   , 10  , 3   , 4   , 15  , 14  , 7   , 9   , 7   , 6   , 7   , 9   , 9   , 3   , 3   , 6   , 10  , 7   , 12  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M/AM (L)         , 16    , $450K 
 Michele Arcari              , 10    , 15    , 11    , 12    , 14    , 11    , 12    , 15    , 8   , 9   , 10  , 9   , 14  , 7   , 10  , 5   , 4   , 9   , 7   , 11  , 8   , 7   , -   , -   , -   , -   , 1   , 8   , -   , -   , -   , -   , -   , 2   , -   , 1   , 15   , 11   , 11   , 2    , 16   , 9    , 15   , 15   , 14   , 14   , 14   , GK                    , 33    , $450K 
 Matteo Mandorlini           , 11    , 11    , 9     , 10    , 8     , 11    , 13    , 12    , 12  , 9   , 10  , 9   , 12  , 11  , 10  , 12  , 8   , 10  , 10  , 11  , 10  , 10  , 8   , 8   , 10  , 5   , 10  , 8   , 9   , 9   , 3   , 6   , 13  , 7   , 6   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                 , 22    , $450K 
 Alberto Pelagotti           , 11    , 13    , 13    , 14    , 18    , 10    , 10    , 9     , 11  , 12  , 10  , 13  , 12  , 11  , 12  , 14  , 10  , 10  , 9   , 10  , 8   , 9   , -   , -   , -   , -   , 13  , 7   , -   , -   , -   , -   , -   , 1   , -   , 8   , 13   , 13   , 13   , 6    , 13   , 12   , 13   , 14   , 12   , 12   , 11   , GK                    , 22    , $450K 
 Luca Spinelli               , 10    , 12    , 12    , 4     , 16    , 12    , 6     , 2     , 6   , 3   , 11  , 6   , 12  , 6   , 9   , 10  , 3   , 8   , 7   , 11  , 7   , 11  , 3   , 2   , 1   , 1   , 10  , 1   , 12  , 2   , 1   , 7   , 8   , 4   , 12  , 5   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                 , 17    , $450K 
 Claudio Coralli             , 14    , 14    , 10    , 10    , 10    , 14    , 14    , 13    , 8   , 10  , 6   , 12  , 11  , 10  , 12  , 16  , 11  , 10  , 12  , 9   , 11  , 11  , 8   , 8   , 13  , 15  , 11  , 5   , 12  , 8   , 4   , 5   , 8   , 13  , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 28    , $425K 
 Riccardo Martignago         , 12    , 13    , 13    , 9     , 14    , 12    , 9     , 4     , 6   , 10  , 3   , 3   , 9   , 11  , 11  , 8   , 8   , 8   , 13  , 7   , 7   , 12  , 8   , 11  , 13  , 9   , 11  , 9   , 6   , 10  , 1   , 4   , 11  , 9   , 8   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RC)               , 19    , $425K 
 Gaetano Caridi              , 12    , 12    , 11    , 8     , 14    , 12    , 13    , 14    , 13  , 10  , 10  , 9   , 11  , 12  , 16  , 10  , 14  , 15  , 13  , 10  , 11  , 14  , 12  , 11  , 14  , 11  , 11  , 10  , 11  , 12  , 10  , 4   , 11  , 10  , 10  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)              , 30    , $425K 
 Antonio Meola               , 14    , 10    , 7     , 6     , 9     , 14    , 9     , 4     , 16  , 9   , 4   , 8   , 4   , 14  , 10  , 9   , 9   , 7   , 8   , 8   , 11  , 13  , 4   , 5   , 6   , 8   , 12  , 4   , 8   , 10  , 4   , 10  , 14  , 10  , 11  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                 , 20    , $425K 
 Marco Turati                , 9     , 11    , 14    , 15    , 12    , 12    , 12    , 15    , 15  , 11  , 9   , 8   , 12  , 9   , 11  , 12  , 8   , 10  , 6   , 12  , 10  , 11  , 6   , 8   , 6   , 9   , 6   , 5   , 16  , 5   , 10  , 14  , 8   , 6   , 13  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                , 29    , $425K 
 Cristian Oddi               , 10    , 12    , 12    , 6     , 13    , 12    , 8     , 4     , 13  , 8   , 6   , 5   , 12  , 1   , 10  , 9   , 3   , 10  , 3   , 8   , 6   , 11  , 4   , 1   , 2   , 1   , 8   , 1   , 12  , 7   , 1   , 7   , 3   , 6   , 11  , 3   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                 , 17    , $425K 
 Daniele Dalla Bona          , 13    , 12    , 12    , 11    , 8     , 12    , 15    , 14    , 10  , 12  , 13  , 10  , 10  , 12  , 10  , 16  , 4   , 12  , 15  , 10  , 15  , 15  , 7   , 9   , 8   , 11  , 10  , 12  , 10  , 15  , 4   , 9   , 13  , 7   , 10  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)             ", 27    , $425K 
 Andrea De Vito              , 13    , 13    , 9     , 9     , 12    , 13    , 10    , 7     , 10  , 9   , 8   , 11  , 10  , 8   , 10  , 14  , 4   , 7   , 10  , 13  , 12  , 11  , 4   , 12  , 7   , 4   , 8   , 4   , 7   , 5   , 9   , 11  , 8   , 4   , 7   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)              , 19    , $425K 
 Francesco Sellitti          , 12    , 12    , 12    , 6     , 11    , 12    , 5     , 3     , 6   , 4   , 4   , 3   , 7   , 8   , 4   , 9   , 6   , 4   , 5   , 1   , 12  , 9   , 8   , 12  , 11  , 8   , 11  , 4   , 6   , 5   , 2   , 4   , 5   , 2   , 3   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (RL)                , 16    , $425K 
 Enrico Di Cesare            , 13    , 9     , 13    , 9     , 12    , 12    , 11    , 3     , 15  , 5   , 2   , 10  , 7   , 9   , 9   , 7   , 9   , 10  , 5   , 7   , 15  , 11  , 7   , 3   , 4   , 6   , 11  , 2   , 8   , 12  , 2   , 5   , 11  , 9   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)             ", 17    , $425K 
 Andrea Belotti              , 12    , 12    , 12    , 2     , 11    , 12    , 6     , 7     , 6   , 8   , 9   , 11  , 4   , 5   , 4   , 8   , 16  , 9   , 10  , 4   , 15  , 11  , 6   , 2   , 9   , 8   , 8   , 8   , 6   , 9   , 1   , 3   , 10  , 6   , 1   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 17    , $425K 
 Marcello Ivo Ciabattoni     , 13    , 10    , 11    , 13    , 9     , 14    , 9     , 5     , 4   , 7   , 14  , 5   , 12  , 6   , 8   , 10  , 8   , 11  , 4   , 4   , 14  , 14  , 4   , 4   , 10  , 4   , 11  , 4   , 10  , 4   , 5   , 7   , 11  , 8   , 12  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                 , 18    , $400K 
 Luca Perozzi                , 9     , 11    , 12    , 13    , 12    , 12    , 1     , 5     , 7   , 7   , 9   , 11  , 12  , 1   , 7   , 7   , 1   , 3   , 1   , 8   , 1   , 1   , -   , -   , -   , -   , 3   , 7   , -   , -   , -   , -   , -   , 1   , -   , 2   , 9    , 6    , 9    , 7    , 12   , 8    , 9    , 12   , 8    , 13   , 9    , GK                    , 17    , $400K 
 Edvinas Girdvainis          , 8     , 12    , 13    , 11    , 16    , 13    , 8     , 5     , 12  , 9   , 13  , 5   , 8   , 5   , 6   , 10  , 3   , 5   , 3   , 13  , 16  , 13  , 5   , 3   , 1   , 3   , 9   , 5   , 13  , 4   , 1   , 13  , 7   , 3   , 13  , 5   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                 , 18    , $400K 
 Matteo Moment              , 14    , 13    , 11    , 11    , 13    , 13    , 12    , 11    , 10  , 9   , 11  , 13  , 9   , 9   , 13  , 12  , 11  , 9   , 14  , 9   , 11  , 10  , 8   , 8   , 12  , 13  , 10  , 5   , 11  , 10  , 3   , 4   , 10  , 13  , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 24    , $400K 
 Adrian Stoian               , 15    , 13    , 6     , 4     , 12    , 15    , 9     , 7     , 8   , 4   , 5   , 7   , 6   , 7   , 9   , 8   , 12  , 7   , 9   , 9   , 10  , 6   , 8   , 6   , 9   , 4   , 7   , 6   , 5   , 9   , 6   , 3   , 10  , 5   , 9   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RLC)              , 20    , $400K 
 Luca Cremonesi              , 12    , 12    , 12    , 3     , 9     , 12    , 6     , 2     , 11  , 5   , 3   , 6   , 7   , 5   , 2   , 9   , 13  , 6   , 12  , 4   , 10  , 11  , 3   , 3   , 6   , 11  , 12  , 7   , 12  , 11  , 2   , 4   , 3   , 8   , 1   , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 16    , $400K 
 Gabriele Tubaro             , 12    , 10    , 10    , 9     , 12    , 11    , 1     , 2     , 8   , 5   , 7   , 4   , 7   , 1   , 10  , 7   , 1   , 11  , 2   , 6   , 1   , 1   , -   , -   , -   , -   , 2   , 10  , -   , -   , -   , -   , -   , 3   , -   , 2   , 12   , 11   , 8    , 6    , 9    , 12   , 8    , 12   , 9    , 14   , 8    , GK                    , 17    , $400K 
 Leandro Vitiello            , 12    , 11    , 12    , 10    , 12    , 12    , 15    , 14    , 17  , 13  , 14  , 10  , 14  , 11  , 11  , 16  , 7   , 10  , 10  , 11  , 14  , 16  , 8   , 8   , 10  , 9   , 9   , 8   , 11  , 9   , 5   , 14  , 13  , 8   , 15  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)             ", 25    , $375K 
 Christopher Zanvettori      , 12    , 11    , 8     , 8     , 12    , 12    , 11    , 6     , 7   , 10  , 4   , 12  , 4   , 11  , 11  , 8   , 9   , 11  , 11  , 9   , 12  , 14  , 9   , 12  , 11  , 4   , 10  , 9   , 6   , 5   , 3   , 8   , 8   , 3   , 8   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , WB/M/AM (R)           , 19    , $375K 
 Luca Del Papa               , 12    , 12    , 12    , 6     , 12    , 12    , 6     , 3     , 7   , 8   , 7   , 5   , 8   , 9   , 9   , 8   , 10  , 9   , 11  , 3   , 12  , 10  , 4   , 6   , 9   , 9   , 12  , 6   , 12  , 5   , 2   , 6   , 3   , 8   , 4   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 17    , $375K 
 Francesco Capalbo           , 12    , 10    , 9     , 7     , 11    , 11    , 5     , 7     , 12  , 5   , 7   , 8   , 6   , 10  , 7   , 10  , 14  , 10  , 4   , 2   , 9   , 10  , 8   , 6   , 12  , 9   , 11  , 8   , 12  , 10  , 3   , 4   , 8   , 8   , 3   , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 16    , $375K 
 Ciro Favetta                , 12    , 9     , 7     , 7     , 14    , 11    , 7     , 2     , 3   , 3   , 3   , 12  , 4   , 3   , 3   , 8   , 15  , 10  , 5   , 2   , 12  , 12  , 3   , 7   , 12  , 12  , 11  , 5   , 10  , 4   , 2   , 5   , 12  , 3   , 7   , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 16    , $375K 
 Erminio Rullo               , 14    , 14    , 10    , 8     , 13    , 14    , 12    , 12    , 11  , 7   , 13  , 12  , 10  , 7   , 13  , 19  , 8   , 8   , 14  , 12  , 10  , 11  , 10  , 16  , 11  , 8   , 10  , 9   , 9   , 9   , 9   , 10  , 12  , 8   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)            , 27    , $375K 
 Antonino Accetta            , 13    , 8     , 11    , 8     , 13    , 8     , 6     , 4     , 17  , 8   , 6   , 5   , 4   , 3   , 4   , 10  , 12  , 1   , 13  , 6   , 8   , 11  , 5   , 9   , 6   , 12  , 13  , 3   , 11  , 13  , 3   , 3   , 8   , 9   , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 17    , $350K 
 Simone Carminati            , 12    , 10    , 10    , 10    , 13    , 12    , 13    , 6     , 9   , 6   , 5   , 12  , 13  , 3   , 10  , 11  , 10  , 5   , 4   , 8   , 14  , 15  , 6   , 6   , 3   , 1   , 10  , 5   , 5   , 3   , 5   , 6   , 7   , 1   , 11  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)              , 17    , $350K 
 Francesco Caputo            , 12    , 12    , 11    , 12    , 4     , 12    , 14    , 12    , 9   , 10  , 11  , 11  , 11  , 13  , 11  , 15  , 10  , 5   , 13  , 11  , 14  , 13  , 3   , 3   , 10  , 15  , 13  , 4   , 13  , 9   , 9   , 3   , 11  , 12  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 23    , $350K 
 Marco Cellini               , 15    , 16    , 12    , 6     , 10    , 14    , 10    , 6     , 6   , 10  , 10  , 12  , 3   , 9   , 9   , 11  , 13  , 5   , 11  , 9   , 8   , 8   , 9   , 6   , 13  , 12  , 14  , 10  , 8   , 7   , 8   , 4   , 9   , 16  , 4   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST            ", 30    , $350K 
 Fabrizio Cacciatore         , 11    , 11    , 10    , 14    , 11    , 11    , 12    , 11    , 15  , 12  , 12  , 7   , 13  , 9   , 12  , 12  , 10  , 9   , 13  , 14  , 12  , 14  , 10  , 12  , 9   , 8   , 9   , 9   , 12  , 8   , 14  , 13  , 10  , 9   , 14  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                , 24    , $350K 
 Nicola Donazzan             , 11    , 10    , 12    , 10    , 14    , 11    , 14    , 14    , 15  , 11  , 13  , 8   , 10  , 12  , 11  , 18  , 11  , 8   , 10  , 14  , 12  , 13  , 7   , 13  , 8   , 7   , 12  , 6   , 10  , 8   , 12  , 12  , 12  , 8   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)            , 26    , $350K 
 Enrico Guarna               , 14    , 11    , 12    , 14    , 15    , 14    , 14    , 12    , 7   , 12  , 11  , 10  , 10  , 12  , 10  , 14  , 3   , 8   , 4   , 11  , 9   , 10  , -   , -   , -   , -   , 11  , 10  , -   , -   , -   , -   , -   , 1   , -   , 8   , 11   , 11   , 11   , 12   , 14   , 13   , 13   , 13   , 13   , 15   , 13   , GK                    , 25    , $350K 
 Mattia Mustacchio           , 14    , 11    , 7     , 11    , 10    , 12    , 9     , 6     , 10  , 6   , 10  , 7   , 8   , 9   , 9   , 10  , 12  , 8   , 9   , 8   , 8   , 9   , 8   , 11  , 9   , 10  , 9   , 6   , 7   , 14  , 6   , 3   , 9   , 6   , 5   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RL), ST           ", 22    , $350K 
 Antonino Barill            , 13    , 12    , 10    , 11    , 16    , 12    , 13    , 12    , 12  , 13  , 12  , 13  , 13  , 13  , 13  , 20  , 13  , 8   , 13  , 11  , 12  , 11  , 4   , 13  , 11  , 9   , 6   , 4   , 11  , 9   , 7   , 10  , 13  , 5   , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)              , 23    , $350K 
 Alessandro Sgrigna          , 13    , 13    , 8     , 9     , 14    , 13    , 11    , 10    , 5   , 9   , 7   , 8   , 10  , 9   , 11  , 15  , 15  , 11  , 14  , 7   , 7   , 9   , 12  , 11  , 12  , 11  , 11  , 11  , 6   , 15  , 6   , 3   , 13  , 15  , 5   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RL), AM (RLC)      ", 31    , $350K 
 Giuseppe Gualtieri          , 11    , 11    , 11    , 7     , 11    , 11    , 5     , 1     , 12  , 1   , 4   , 6   , 7   , 8   , 5   , 9   , 9   , 7   , 11  , 3   , 8   , 9   , 4   , 5   , 9   , 11  , 8   , 2   , 11  , 4   , 1   , 5   , 11  , 7   , 1   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                    , 16    , $350K 
 Romulo Togni                , 11    , 10    , 10    , 11    , 12    , 12    , 10    , 10    , 13  , 6   , 10  , 9   , 10  , 14  , 12  , 16  , 11  , 8   , 11  , 11  , 12  , 10  , 11  , 11  , 11  , 8   , 11  , 17  , 6   , 12  , 3   , 7   , 14  , 11  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (RC)         ", 28    , $350K 
 Daniele Martinelli          , 10    , 9     , 14    , 12    , 9     , 12    , 17    , 13    , 10  , 12  , 10  , 11  , 13  , 9   , 10  , 15  , 10  , 10  , 11  , 14  , 12  , 12  , 5   , 6   , 7   , 3   , 5   , 3   , 14  , 6   , 6   , 15  , 10  , 10  , 14  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                , 29    , $210K 
 Antonio Narciso             , 6     , 11    , 5     , 12    , 9     , 7     , 8     , 11    , 11  , 12  , 13  , 10  , 11  , 1   , 8   , 12  , 1   , 8   , 2   , 10  , 3   , 7   , -   , -   , -   , -   , 4   , 9   , -   , -   , -   , -   , -   , 1   , -   , 8   , 13   , 13   , 11   , 12   , 12   , 14   , 13   , 15   , 13   , 12   , 11   , GK                    , 30    , $210K 
 Raffaele De Martino         , 11    , 11    , 12    , 9     , 16    , 12    , 13    , 13    , 12  , 11  , 13  , 9   , 7   , 12  , 11  , 16  , 9   , 10  , 9   , 12  , 14  , 12  , 4   , 9   , 10  , 7   , 11  , 4   , 8   , 10  , 3   , 11  , 10  , 8   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)             ", 24    , $210K 
 Alberto Marchesan           , 13    , 12    , 12    , 12    , 12    , 14    , 16    , 12    , 12  , 12  , 12  , 9   , 9   , 8   , 10  , 14  , 8   , 13  , 13  , 11  , 15  , 15  , 10  , 14  , 6   , 4   , 8   , 9   , 8   , 10  , 10  , 9   , 12  , 7   , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)            , 31    , $200K 
 Eros Schiavon               , 13    , 11    , 14    , 7     , 14    , 13    , 14    , 12    , 14  , 13  , 15  , 10  , 15  , 8   , 11  , 14  , 9   , 12  , 11  , 12  , 14  , 15  , 10  , 7   , 9   , 8   , 7   , 2   , 5   , 7   , 6   , 13  , 9   , 6   , 13  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," WB (R), DM, M (RC)    ", 28    , $200K 
 Alessandro Galletto         , 13    , 13    , 13    , 7     , 12    , 13    , 13    , 3     , 12  , 9   , 9   , 8   , 8   , 7   , 9   , 10  , 4   , 9   , 6   , 8   , 16  , 14  , 5   , 6   , 4   , 2   , 9   , 1   , 10  , 5   , 1   , 11  , 12  , 2   , 10  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)              , 19    , $200K 
 Paolo Acerbis               , 9     , 9     , 10    , 18    , 15    , 9     , 13    , 18    , 10  , 6   , 13  , 8   , 13  , 7   , 12  , 14  , 1   , 7   , 5   , 13  , 10  , 7   , -   , -   , -   , -   , 5   , 1   , -   , -   , -   , -   , -   , 1   , -   , 5   , 15   , 8    , 11   , 6    , 13   , 7    , 12   , 15   , 9    , 12   , 9    , GK                    , 30    , $200K 
