Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Shaun Wright-Phillips , 19    , 19    , 16    , 4     , 16    , 17    , 15    , 5     , 10  , 12  , 14  , 10  , 14  , 10  , 10  , 14  , 14  , 7   , 15  , 9   , 16  , 17  , 6   , 10  , 15  , 12  , 11  , 8   , 8   , 13  , 4   , 8   , 10  , 10  , 10  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (R)                 , 29    , $6.25M  
 Adel Taarabt          , 13    , 16    , 10    , 10    , 12    , 14    , 11    , 9     , 9   , 13  , 11  , 15  , 10  , 15  , 8   , 6   , 19  , 7   , 15  , 6   , 4   , 4   , 15  , 14  , 17  , 14  , 14  , 10  , 7   , 15  , 10  , 3   , 15  , 18  , 4   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)                   , 22    , $6.25M  
 Nigel Reo-Coker       , 16    , 14    , 16    , 9     , 18    , 14    , 18    , 15    , 18  , 12  , 18  , 12  , 15  , 11  , 13  , 13  , 3   , 16  , 10  , 14  , 18  , 19  , 5   , 11  , 9   , 9   , 9   , 5   , 12  , 8   , 6   , 13  , 9   , 10  , 16  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                ", 27    , $6.25M  
 Graham Dorrans        , 14    , 13    , 13    , 8     , 14    , 14    , 14    , 10    , 9   , 12  , 11  , 13  , 12  , 14  , 15  , 16  , 13  , 12  , 15  , 12  , 14  , 15  , 11  , 12  , 14  , 12  , 13  , 13  , 9   , 13  , 6   , 10  , 14  , 11  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RLC)               , 24    , $6.25M  
 Kieran Richardson     , 16    , 15    , 15    , 7     , 13    , 18    , 14    , 9     , 12  , 10  , 10  , 8   , 6   , 13  , 7   , 8   , 14  , 9   , 13  , 10  , 10  , 13  , 12  , 12  , 13  , 8   , 17  , 12  , 6   , 13  , 7   , 8   , 12  , 13  , 12  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (L), M/AM (LC)         ", 26    , $6.25M  
 Joleon Lescott        , 14    , 12    , 14    , 16    , 14    , 14    , 15    , 17    , 13  , 14  , 16  , 14  , 13  , 6   , 13  , 17  , 5   , 11  , 8   , 14  , 16  , 15  , 5   , 9   , 9   , 6   , 12  , 5   , 17  , 2   , 10  , 14  , 9   , 2   , 15  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                   , 28    , $6M     
 Leon Best             , 13    , 11    , 10    , 13    , 15    , 15    , 10    , 15    , 9   , 6   , 13  , 11  , 7   , 9   , 9   , 11  , 13  , 7   , 12  , 10  , 12  , 11  , 7   , 12  , 13  , 12  , 13  , 10  , 13  , 9   , 4   , 8   , 10  , 11  , 7   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 24    , $6M     
 Lee Cattermole        , 12    , 10    , 13    , 9     , 10    , 11    , 15    , 14    , 20  , 15  , 20  , 13  , 10  , 14  , 12  , 16  , 6   , 17  , 10  , 12  , 18  , 17  , 7   , 10  , 12  , 8   , 14  , 12  , 13  , 10  , 10  , 15  , 14  , 6   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                ", 23    , $6M     
 Kyle Walker           , 17    , 15    , 14    , 10    , 12    , 18    , 16    , 14    , 11  , 13  , 15  , 14  , 10  , 11  , 12  , 12  , 10  , 7   , 12  , 10  , 12  , 15  , 2   , 13  , 14  , 7   , 13  , 4   , 12  , 10  , 16  , 10  , 11  , 1   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                   , 21    , $6M     
 David Vaughan         , 10    , 12    , 15    , 11    , 14    , 12    , 14    , 12    , 13  , 14  , 15  , 15  , 12  , 13  , 12  , 16  , 14  , 11  , 12  , 13  , 14  , 14  , 15  , 14  , 14  , 11  , 13  , 9   , 13  , 11  , 7   , 15  , 17  , 12  , 16  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (LC)               ", 28    , $6M     
 Dedryck Boyata        , 13    , 11    , 13    , 15    , 13    , 13    , 13    , 15    , 15  , 10  , 14  , 12  , 12  , 3   , 12  , 16  , 5   , 8   , 5   , 14  , 10  , 10  , 4   , 5   , 6   , 5   , 7   , 5   , 15  , 5   , 10  , 12  , 7   , 5   , 14  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 20    , $6M     
 Grant Hanley          , 14    , 10    , 11    , 14    , 15    , 13    , 12    , 15    , 15  , 11  , 14  , 8   , 10  , 8   , 8   , 12  , 3   , 8   , 12  , 12  , 12  , 12  , 4   , 5   , 8   , 5   , 12  , 5   , 14  , 5   , 8   , 13  , 11  , 5   , 15  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 19    , $6M     
 Barry Bannan          , 16    , 13    , 14    , 6     , 14    , 12    , 12    , 5     , 11  , 11  , 11  , 14  , 10  , 15  , 12  , 13  , 14  , 4   , 13  , 9   , 12  , 12  , 11  , 14  , 13  , 10  , 14  , 11  , 6   , 11  , 3   , 4   , 15  , 15  , 8   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (LC)                   , 21    , $6M     
 Stephen Ireland       , 14    , 13    , 16    , 6     , 12    , 12    , 17    , 9     , 10  , 16  , 8   , 16  , 14  , 16  , 15  , 5   , 12  , 7   , 17  , 5   , 9   , 17  , 10  , 11  , 12  , 14  , 15  , 10  , 5   , 12  , 6   , 8   , 14  , 10  , 13  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                 , 24    , $6M     
 Steven Fletcher       , 13    , 14    , 13    , 14    , 14    , 14    , 14    , 15    , 12  , 13  , 11  , 13  , 11  , 13  , 12  , 14  , 16  , 9   , 14  , 7   , 15  , 13  , 9   , 12  , 15  , 14  , 17  , 13  , 15  , 14  , 8   , 4   , 14  , 17  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 24    , $6M     
 Leon Osman            , 13    , 15    , 11    , 6     , 15    , 10    , 14    , 7     , 8   , 13  , 13  , 14  , 13  , 15  , 13  , 14  , 14  , 9   , 15  , 12  , 15  , 15  , 10  , 12  , 16  , 14  , 16  , 12  , 10  , 14  , 1   , 8   , 15  , 15  , 12  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RC)                , 30    , $6M     
 Gabriel Obertan       , 17    , 14    , 12    , 11    , 12    , 16    , 9     , 10    , 5   , 7   , 6   , 8   , 7   , 9   , 5   , 10  , 18  , 4   , 11  , 3   , 8   , 7   , 9   , 9   , 14  , 9   , 14  , 6   , 6   , 12  , 4   , 2   , 9   , 10  , 1   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                  , 22    , $5.75M  
 Matt Jarvis           , 17    , 13    , 11    , 4     , 13    , 15    , 14    , 7     , 4   , 11  , 8   , 9   , 7   , 11  , 10  , 16  , 13  , 5   , 13  , 7   , 12  , 14  , 12  , 13  , 14  , 11  , 11  , 7   , 3   , 6   , 1   , 4   , 11  , 4   , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RL)                , 25    , $5.75M  
 Ciaran Clark          , 12    , 12    , 12    , 15    , 12    , 14    , 12    , 11    , 10  , 14  , 10  , 13  , 13  , 10  , 12  , 15  , 2   , 14  , 7   , 15  , 11  , 14  , 4   , 4   , 12  , 8   , 13  , 3   , 13  , 5   , 4   , 11  , 13  , 5   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                   , 21    , $5.75M  
 James Morrison        , 14    , 13    , 13    , 7     , 15    , 12    , 13    , 10    , 9   , 12  , 8   , 13  , 12  , 15  , 12  , 13  , 14  , 7   , 15  , 11  , 12  , 14  , 9   , 13  , 15  , 10  , 14  , 8   , 8   , 11  , 3   , 8   , 13  , 5   , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RC)                , 25    , $5.75M  
 Cameron Jerome        , 17    , 14    , 13    , 12    , 13    , 17    , 12    , 14    , 8   , 11  , 11  , 10  , 8   , 11  , 8   , 13  , 10  , 6   , 11  , 10  , 12  , 15  , 1   , 10  , 12  , 11  , 10  , 5   , 15  , 12  , 2   , 7   , 11  , 11  , 7   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 24    , $5.75M  
 Mauro Formica         , 14    , 16    , 8     , 7     , 16    , 14    , 15    , 6     , 6   , 8   , 5   , 14  , 8   , 14  , 12  , 13  , 16  , 5   , 16  , 7   , 8   , 10  , 14  , 14  , 16  , 12  , 16  , 14  , 4   , 14  , 2   , 3   , 16  , 14  , 8   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)                   , 23    , $5.75M  
 Pajtim Kasami         , 15    , 11    , 14    , 17    , 6     , 13    , 11    , 13    , 7   , 11  , 14  , 14  , 15  , 11  , 9   , 10  , 10  , 8   , 14  , 9   , 13  , 11  , 12  , 15  , 15  , 14  , 12  , 10  , 11  , 13  , 2   , 9   , 13  , 11  , 14  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RC)                , 19    , $5.75M  
 Victor Moses          , 16    , 13    , 12    , 9     , 10    , 16    , 10    , 13    , 7   , 9   , 8   , 12  , 6   , 11  , 7   , 8   , 15  , 6   , 12  , 8   , 9   , 11  , 8   , 12  , 14  , 12  , 12  , 9   , 9   , 10  , 16  , 4   , 12  , 9   , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                  , 20    , $5.75M  
 Danny Graham          , 12    , 12    , 13    , 11    , 13    , 7     , 16    , 18    , 11  , 16  , 15  , 15  , 13  , 7   , 13  , 14  , 8   , 13  , 16  , 8   , 17  , 18  , 7   , 10  , 10  , 16  , 14  , 9   , 14  , 12  , 9   , 11  , 11  , 16  , 8   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 25    , $5.75M  
 Gary Caldwell         , 9     , 8     , 12    , 12    , 14    , 12    , 15    , 14    , 14  , 11  , 18  , 14  , 13  , 11  , 12  , 15  , 11  , 15  , 8   , 14  , 16  , 16  , 5   , 11  , 10  , 6   , 11  , 14  , 18  , 10  , 6   , 17  , 13  , 13  , 16  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 29    , $5.75M  
 James McCarthy        , 14    , 12    , 10    , 8     , 14    , 13    , 16    , 5     , 12  , 14  , 13  , 14  , 7   , 12  , 13  , 9   , 12  , 5   , 15  , 11  , 13  , 14  , 12  , 12  , 14  , 14  , 14  , 5   , 11  , 13  , 4   , 7   , 16  , 8   , 11  , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (RC)               ", 20    , $5.75M  
 Steven Taylor         , 13    , 11    , 14    , 16    , 11    , 15    , 15    , 16    , 17  , 15  , 18  , 10  , 9   , 8   , 8   , 18  , 5   , 14  , 9   , 13  , 11  , 18  , 5   , 8   , 9   , 9   , 9   , 3   , 18  , 3   , 8   , 14  , 10  , 5   , 15  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                   , 25    , $5.75M  
 Matthew Etherington   , 15    , 14    , 13    , 9     , 14    , 15    , 14    , 7     , 6   , 13  , 13  , 13  , 6   , 14  , 9   , 14  , 13  , 3   , 15  , 12  , 15  , 15  , 14  , 14  , 15  , 12  , 12  , 14  , 8   , 12  , 7   , 9   , 13  , 11  , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)                 , 29    , $5.75M  
 Michael Turner        , 9     , 10    , 13    , 15    , 12    , 9     , 15    , 14    , 13  , 15  , 15  , 12  , 14  , 9   , 13  , 14  , 4   , 12  , 9   , 14  , 17  , 14  , 2   , 6   , 5   , 11  , 12  , 4   , 18  , 5   , 10  , 16  , 7   , 12  , 17  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 27    , $5.75M  
 Karl Henry            , 12    , 11    , 12    , 11    , 16    , 14    , 17    , 16    , 17  , 14  , 15  , 14  , 10  , 13  , 12  , 16  , 7   , 16  , 12  , 13  , 15  , 18  , 9   , 9   , 10  , 9   , 13  , 9   , 13  , 8   , 5   , 14  , 14  , 8   , 16  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                ", 28    , $5.75M  
 Glenn Whelan          , 11    , 13    , 13    , 9     , 15    , 11    , 14    , 13    , 14  , 13  , 14  , 12  , 13  , 13  , 13  , 14  , 12  , 13  , 12  , 14  , 15  , 16  , 13  , 9   , 10  , 10  , 12  , 14  , 10  , 15  , 5   , 14  , 14  , 12  , 14  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                    , 27    , $5.75M  
 Steven N'Zonzi        , 15    , 10    , 14    , 17    , 18    , 13    , 16    , 16    , 14  , 15  , 15  , 18  , 12  , 13  , 11  , 12  , 14  , 11  , 10  , 16  , 10  , 10  , 4   , 7   , 8   , 6   , 15  , 10  , 10  , 8   , 6   , 14  , 14  , 8   , 12  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                ", 22    , $5.75M  
 Magaye Gueye          , 14    , 15    , 12    , 9     , 13    , 15    , 13    , 12    , 7   , 11  , 11  , 13  , 11  , 12  , 12  , 14  , 13  , 5   , 14  , 6   , 11  , 11  , 7   , 9   , 14  , 14  , 13  , 9   , 11  , 11  , 5   , 3   , 11  , 12  , 3   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (LC), ST              ", 20    , $5.5M   
 Bobby Zamora          , 13    , 11    , 13    , 14    , 13    , 13    , 15    , 16    , 11  , 16  , 14  , 13  , 12  , 13  , 12  , 11  , 14  , 8   , 14  , 11  , 14  , 16  , 5   , 10  , 14  , 14  , 13  , 13  , 15  , 14  , 4   , 8   , 14  , 16  , 7   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 30    , $5.5M   
 Ledley King           , 13    , 12    , 14    , 16    , 6     , 14    , 9     , 17    , 14  , 15  , 17  , 17  , 16  , 9   , 17  , 16  , 11  , 17  , 7   , 17  , 15  , 16  , 1   , 6   , 8   , 3   , 12  , 3   , 15  , 3   , 2   , 16  , 13  , 5   , 16  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 30    , $5.5M   
 Phil Bardsley         , 14    , 12    , 12    , 9     , 16    , 12    , 16    , 13    , 18  , 15  , 17  , 10  , 15  , 7   , 14  , 18  , 5   , 12  , 10  , 12  , 14  , 15  , 5   , 12  , 11  , 7   , 10  , 8   , 11  , 13  , 12  , 14  , 10  , 6   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RL)                   , 26    , $5.5M   
 Nathan Delfouneso     , 18    , 13    , 14    , 12    , 14    , 15    , 12    , 8     , 9   , 10  , 11  , 12  , 11  , 8   , 7   , 7   , 14  , 7   , 13  , 6   , 8   , 12  , 3   , 9   , 13  , 13  , 14  , 2   , 7   , 9   , 5   , 6   , 7   , 10  , 5   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 20    , $5.5M   
 Martin Kelly          , 9     , 10    , 12    , 15    , 11    , 15    , 15    , 13    , 11  , 13  , 15  , 15  , 15  , 10  , 12  , 14  , 4   , 9   , 9   , 13  , 12  , 12  , 4   , 11  , 9   , 5   , 13  , 5   , 14  , 6   , 7   , 13  , 12  , 4   , 15  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                   , 21    , $5.5M   
 Shola Ameobi          , 12    , 8     , 11    , 15    , 13    , 13    , 11    , 16    , 8   , 11  , 13  , 14  , 5   , 10  , 12  , 7   , 13  , 8   , 12  , 9   , 13  , 8   , 5   , 10  , 13  , 12  , 13  , 6   , 14  , 8   , 4   , 5   , 10  , 18  , 5   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 29    , $5.5M   
 Titus Bramble         , 14    , 9     , 13    , 15    , 14    , 14    , 14    , 16    , 14  , 15  , 16  , 13  , 9   , 12  , 9   , 15  , 10  , 13  , 8   , 14  , 14  , 15  , 3   , 9   , 7   , 7   , 13  , 3   , 16  , 4   , 2   , 15  , 14  , 10  , 18  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 29    , $5.5M   
 Victor Anichebe       , 13    , 9     , 16    , 14    , 14    , 15    , 9     , 18    , 16  , 9   , 13  , 13  , 11  , 13  , 13  , 13  , 9   , 6   , 13  , 11  , 14  , 14  , 6   , 10  , 11  , 13  , 11  , 7   , 14  , 10  , 5   , 7   , 9   , 12  , 4   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (R), ST               ", 23    , $5.5M   
 Scott Sinclair        , 15    , 12    , 12    , 6     , 14    , 18    , 12    , 6     , 9   , 8   , 10  , 10  , 7   , 7   , 7   , 14  , 15  , 7   , 9   , 4   , 10  , 9   , 6   , 9   , 14  , 14  , 7   , 7   , 8   , 8   , 1   , 3   , 6   , 15  , 4   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RLC), ST             ", 22    , $5.5M   
 Nedum Onuoha          , 20    , 14    , 12    , 12    , 16    , 18    , 17    , 14    , 12  , 10  , 13  , 10  , 13  , 8   , 10  , 12  , 4   , 11  , 7   , 14  , 13  , 10  , 4   , 4   , 7   , 4   , 7   , 4   , 15  , 5   , 13  , 14  , 7   , 5   , 15  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                   , 24    , $5.5M   
 Simon Cox             , 13    , 14    , 13    , 9     , 14    , 13    , 15    , 12    , 10  , 13  , 10  , 12  , 10  , 11  , 12  , 13  , 10  , 7   , 14  , 10  , 14  , 16  , 3   , 10  , 14  , 13  , 13  , 7   , 9   , 12  , 4   , 8   , 12  , 11  , 8   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST               ", 24    , $5.25M  
 Marc Wilson           , 11    , 10    , 14    , 14    , 14    , 12    , 14    , 13    , 14  , 12  , 12  , 15  , 12  , 14  , 13  , 16  , 10  , 13  , 10  , 12  , 10  , 14  , 12  , 15  , 11  , 8   , 13  , 14  , 12  , 8   , 6   , 8   , 14  , 16  , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RC), DM, M (C)        ", 23    , $5.25M  
 Sylvan Ebanks-Blake   , 15    , 10    , 12    , 11    , 15    , 15    , 12    , 16    , 13  , 13  , 12  , 13  , 11  , 8   , 11  , 13  , 13  , 4   , 13  , 6   , 13  , 15  , 4   , 10  , 12  , 14  , 13  , 5   , 10  , 12  , 2   , 5   , 11  , 17  , 4   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 25    , $5.25M  
 Jamie O'Hara          , 14    , 12    , 11    , 8     , 14    , 12    , 15    , 10    , 11  , 13  , 14  , 15  , 14  , 14  , 14  , 16  , 14  , 7   , 11  , 9   , 15  , 15  , 14  , 13  , 11  , 10  , 14  , 15  , 8   , 15  , 5   , 10  , 15  , 11  , 11  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (LC)                   , 24    , $5.25M  
 Franco di Santo       , 14    , 10    , 15    , 17    , 18    , 12    , 16    , 14    , 8   , 13  , 8   , 10  , 12  , 12  , 12  , 18  , 8   , 7   , 13  , 8   , 17  , 18  , 4   , 7   , 7   , 12  , 13  , 4   , 12  , 7   , 4   , 8   , 11  , 8   , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 22    , $5.25M  
 Sylvain Marveaux      , 15    , 15    , 12    , 6     , 9     , 14    , 12    , 7     , 7   , 12  , 9   , 12  , 12  , 15  , 11  , 14  , 13  , 7   , 13  , 5   , 12  , 10  , 13  , 14  , 14  , 11  , 14  , 14  , 7   , 12  , 9   , 2   , 14  , 10  , 4   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (LC)           ", 25    , $5.25M  
 Dean Whitehead        , 10    , 12    , 12    , 11    , 16    , 11    , 16    , 12    , 13  , 14  , 14  , 14  , 14  , 10  , 14  , 17  , 6   , 15  , 12  , 14  , 18  , 18  , 13  , 12  , 10  , 9   , 13  , 10  , 9   , 8   , 10  , 13  , 14  , 12  , 14  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                    , 29    , $5.25M  
 Stephen Warnock       , 15    , 12    , 12    , 10    , 15    , 13    , 18    , 13    , 15  , 14  , 16  , 13  , 12  , 14  , 14  , 12  , 8   , 14  , 14  , 12  , 14  , 16  , 10  , 14  , 12  , 6   , 12  , 9   , 12  , 6   , 8   , 12  , 15  , 10  , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                    , 29    , $5.25M  
 Sebastian Larsson     , 13    , 12    , 9     , 8     , 15    , 14    , 14    , 11    , 9   , 12  , 12  , 13  , 12  , 10  , 12  , 14  , 12  , 11  , 11  , 9   , 12  , 14  , 12  , 15  , 12  , 11  , 12  , 16  , 12  , 14  , 8   , 10  , 13  , 8   , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D/WB (R), M (RC), AM (R) ", 26    , $5.25M  
 Steve Sidwell         , 10    , 13    , 13    , 11    , 19    , 12    , 17    , 13    , 15  , 14  , 15  , 13  , 15  , 14  , 13  , 17  , 7   , 14  , 15  , 13  , 16  , 16  , 5   , 10  , 11  , 8   , 14  , 10  , 8   , 10  , 5   , 12  , 14  , 8   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                    , 28    , $5.25M  
 Gabriel Tamas         , 12    , 11    , 14    , 13    , 16    , 13    , 15    , 16    , 14  , 13  , 12  , 12  , 10  , 12  , 10  , 12  , 11  , 12  , 13  , 15  , 13  , 12  , 3   , 10  , 10  , 6   , 12  , 11  , 14  , 11  , 7   , 14  , 13  , 8   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 27    , $5.25M  
 Stephen Hunt          , 14    , 13    , 12    , 9     , 19    , 13    , 18    , 9     , 16  , 11  , 16  , 13  , 9   , 12  , 9   , 14  , 14  , 10  , 13  , 10  , 17  , 18  , 15  , 13  , 16  , 13  , 13  , 14  , 12  , 9   , 5   , 8   , 12  , 16  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)                 , 29    , $5.25M  
 Ryo Miyaichi          , 15    , 14    , 10    , 7     , 13    , 15    , 11    , 5     , 11  , 11  , 13  , 9   , 9   , 13  , 9   , 8   , 16  , 5   , 14  , 4   , 12  , 11  , 7   , 10  , 15  , 10  , 13  , 8   , 7   , 7   , 8   , 3   , 11  , 9   , 3   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                  , 18    , $5.25M  
 Ross Barkley          , 12    , 10    , 10    , 11    , 13    , 12    , 15    , 12    , 17  , 9   , 10  , 11  , 9   , 12  , 9   , 14  , 5   , 9   , 11  , 8   , 10  , 13  , 4   , 7   , 10  , 8   , 11  , 3   , 11  , 12  , 1   , 10  , 12  , 10  , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                    , 17    , $5.25M  
 Fraizer Campbell      , 17    , 14    , 15    , 7     , 14    , 17    , 13    , 9     , 12  , 7   , 13  , 13  , 12  , 9   , 10  , 15  , 15  , 4   , 15  , 6   , 15  , 17  , 6   , 9   , 13  , 14  , 12  , 6   , 9   , 9   , 5   , 2   , 11  , 13  , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 23    , $5M     
 Steven Caulker        , 12    , 7     , 10    , 10    , 13    , 13    , 11    , 14    , 11  , 12  , 13  , 15  , 12  , 6   , 10  , 14  , 4   , 12  , 10  , 14  , 12  , 14  , 5   , 6   , 7   , 4   , 10  , 3   , 15  , 4   , 4   , 14  , 10  , 4   , 15  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 19    , $5M     
 Craig Bellamy         , 17    , 14    , 14    , 6     , 14    , 15    , 11    , 11    , 16  , 13  , 15  , 12  , 12  , 12  , 12  , 16  , 12  , 7   , 15  , 9   , 17  , 17  , 12  , 13  , 13  , 12  , 14  , 11  , 8   , 12  , 4   , 8   , 11  , 14  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RL), AM (L), ST       ", 31    , $5M     
 Ryan Bertrand         , 18    , 13    , 10    , 8     , 16    , 14    , 14    , 10    , 6   , 10  , 14  , 10  , 14  , 11  , 12  , 17  , 9   , 10  , 10  , 12  , 11  , 14  , 11  , 13  , 11  , 8   , 12  , 13  , 9   , 4   , 8   , 10  , 13  , 10  , 13  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                 , 21    , $5M     
 Chris Wood            , 11    , 11    , 14    , 13    , 11    , 11    , 13    , 14    , 14  , 12  , 14  , 12  , 10  , 11  , 12  , 17  , 9   , 11  , 13  , 10  , 13  , 14  , 2   , 7   , 9   , 10  , 11  , 5   , 13  , 9   , 5   , 8   , 10  , 13  , 7   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                       , 19    , $5M     
 Jos Bosingwa         , 16    , 16    , 13    , 12    , 17    , 17    , 13    , 12    , 12  , 11  , 13  , 14  , 12  , 13  , 11  , 13  , 12  , 10  , 17  , 13  , 12  , 16  , 9   , 12  , 14  , 7   , 14  , 9   , 11  , 11  , 13  , 12  , 12  , 11  , 13  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)                    , 28    , $5M     
 Philippe Senderos     , 10    , 10    , 13    , 17    , 8     , 11    , 14    , 15    , 14  , 14  , 16  , 12  , 14  , 9   , 13  , 15  , 5   , 13  , 8   , 14  , 14  , 14  , 3   , 4   , 4   , 5   , 7   , 4   , 17  , 5   , 14  , 14  , 10  , 5   , 16  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 26    , $5M     
 Danny Wilson          , 13    , 10    , 10    , 14    , 14    , 14    , 14    , 12    , 8   , 11  , 12  , 13  , 12  , 12  , 11  , 18  , 7   , 10  , 6   , 12  , 11  , 10  , 6   , 10  , 7   , 5   , 12  , 5   , 14  , 5   , 10  , 13  , 13  , 4   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                    , 19    , $5M     
