Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 G bor Kir ly            , 11    , 12    , 10    , 16    , 16    , 10    , 16    , 13    , 17  , 14  , 13  , 10  , 10  , 3   , 12  , 16  , 15  , 9   , 5   , 10  , 9   , 10  , -   , -   , -   , -   , 9   , 9   , -   , -   , -   , -   , -   , 7   , -   , 6   , 14   , 13   , 14   , 13   , 14   , 11   , 15   , 15   , 15   , 11   , 12   , GK                          , 35    , $1.3M 
 Shao Jiayi              , 10    , 13    , 11    , 14    , 12    , 13    , 11    , 11    , 8   , 10  , 10  , 9   , 9   , 13  , 12  , 13  , 16  , 8   , 13  , 8   , 7   , 10  , 16  , 15  , 14  , 9   , 15  , 18  , 13  , 17  , 8   , 5   , 14  , 11  , 8   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RLC)                    , 31    , $1.3M 
 Dominick Kumbela        , 15    , 16    , 11    , 8     , 11    , 13    , 12    , 9     , 10  , 11  , 10  , 12  , 10  , 14  , 13  , 10  , 13  , 10  , 14  , 6   , 11  , 16  , 8   , 8   , 13  , 13  , 13  , 7   , 6   , 12  , 3   , 2   , 12  , 13  , 5   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 27    , $1.2M 
 Kevin Wolze             , 12    , 11    , 8     , 8     , 12    , 11    , 13    , 8     , 14  , 12  , 13  , 12  , 8   , 12  , 11  , 13  , 10  , 11  , 12  , 13  , 12  , 13  , 10  , 12  , 12  , 10  , 13  , 12  , 8   , 12  , 8   , 11  , 13  , 8   , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (LC), AM (L)          ", 21    , $1.2M 
 Marius Strangl          , 12    , 13    , 11    , 6     , 13    , 11    , 12    , 9     , 10  , 10  , 9   , 11  , 11  , 12  , 13  , 8   , 8   , 12  , 8   , 10  , 11  , 10  , 7   , 7   , 8   , 8   , 10  , 7   , 7   , 8   , 4   , 12  , 12  , 10  , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                   ", 20    , $1.2M 
 Patrick Kohlmann        , 11    , 11    , 14    , 10    , 15    , 12    , 14    , 13    , 14  , 13  , 15  , 15  , 14  , 10  , 14  , 10  , 7   , 16  , 8   , 12  , 14  , 15  , 7   , 12  , 11  , 6   , 11  , 8   , 10  , 8   , 13  , 12  , 11  , 5   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                       , 28    , $1.2M 
 Faton Toski             , 12    , 14    , 12    , 11    , 13    , 14    , 13    , 13    , 12  , 10  , 12  , 11  , 12  , 10  , 10  , 7   , 10  , 8   , 10  , 11  , 12  , 12  , 14  , 11  , 14  , 11  , 13  , 12  , 9   , 12  , 9   , 8   , 13  , 15  , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , WB/M (L)                    , 24    , $1.2M 
 Semih Esen              , 12    , 12    , 12    , 6     , 10    , 12    , 4     , 4     , 11  , 6   , 4   , 9   , 4   , 5   , 10  , 9   , 9   , 10  , 8   , 3   , 6   , 9   , 3   , 8   , 12  , 11  , 12  , 5   , 12  , 5   , 1   , 1   , 9   , 8   , 5   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 17    , $1.2M 
 Daniel Engelbrecht      , 8     , 11    , 11    , 13    , 8     , 12    , 8     , 8     , 13  , 13  , 5   , 8   , 8   , 10  , 7   , 7   , 12  , 1   , 14  , 7   , 9   , 12  , 10  , 8   , 11  , 14  , 14  , 8   , 14  , 10  , 4   , 4   , 7   , 10  , 7   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 20    , $1.2M 
 Yannick Stark           , 14    , 12    , 11    , 12    , 10    , 14    , 11    , 4     , 13  , 8   , 10  , 10  , 13  , 13  , 10  , 10  , 5   , 10  , 10  , 10  , 9   , 13  , 9   , 10  , 6   , 6   , 10  , 10  , 10  , 13  , 4   , 12  , 8   , 10  , 13  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                   ", 20    , $1.2M 
 Emil Jula               , 9     , 10    , 12    , 16    , 8     , 12    , 13    , 16    , 14  , 13  , 14  , 10  , 10  , 10  , 10  , 16  , 11  , 10  , 10  , 5   , 17  , 17  , 3   , 9   , 12  , 13  , 11  , 8   , 15  , 10  , 12  , 8   , 13  , 10  , 11  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 31    , $1.2M 
 Oliver Fink             , 10    , 12    , 13    , 15    , 12    , 10    , 15    , 12    , 12  , 12  , 13  , 12  , 14  , 11  , 11  , 14  , 11  , 9   , 12  , 13  , 12  , 13  , 8   , 11  , 11  , 11  , 11  , 8   , 14  , 11  , 10  , 11  , 11  , 8   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                   ", 29    , $1.2M 
 Christoph Dabrowski     , 11    , 12    , 13    , 17    , 14    , 12    , 15    , 13    , 15  , 14  , 14  , 13  , 13  , 11  , 12  , 13  , 11  , 15  , 14  , 14  , 15  , 14  , 7   , 11  , 12  , 12  , 11  , 11  , 14  , 12  , 11  , 13  , 12  , 12  , 13  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (RC)                  ", 32    , $1.2M 
 Johannes Geis           , 11    , 12    , 12    , 10    , 14    , 11    , 8     , 8     , 15  , 11  , 14  , 10  , 11  , 12  , 10  , 16  , 11  , 8   , 8   , 10  , 12  , 12  , 5   , 9   , 10  , 10  , 12  , 8   , 10  , 13  , 7   , 11  , 12  , 8   , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D/WB (R), DM                ", 17    , $1.2M 
 Vyacheslav Hleb         , 12    , 14    , 11    , 11    , 15    , 14    , 12    , 12    , 17  , 10  , 15  , 13  , 10  , 9   , 9   , 17  , 14  , 11  , 11  , 9   , 7   , 12  , 12  , 13  , 14  , 13  , 13  , 14  , 10  , 10  , 8   , 8   , 12  , 16  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RC), ST                 ", 28    , $1.2M 
 Pavel Fort              , 10    , 8     , 16    , 15    , 11    , 10    , 12    , 15    , 14  , 15  , 14  , 14  , 13  , 9   , 12  , 8   , 9   , 7   , 13  , 9   , 11  , 13  , 5   , 8   , 10  , 14  , 10  , 8   , 16  , 13  , 7   , 7   , 11  , 14  , 4   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 27    , $1.2M 
 Herbert Paul            , 12    , 10    , 10    , 10    , 11    , 10    , 10    , 8     , 13  , 10  , 12  , 11  , 9   , 9   , 8   , 7   , 9   , 3   , 8   , 8   , 11  , 12  , 4   , 10  , 10  , 6   , 10  , 4   , 6   , 6   , 4   , 10  , 11  , 3   , 11  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)                    , 17    , $1.2M 
 Leo Haas                , 11    , 12    , 12    , 10    , 9     , 11    , 11    , 11    , 11  , 12  , 13  , 13  , 12  , 13  , 13  , 14  , 12  , 11  , 12  , 7   , 14  , 13  , 11  , 12  , 12  , 9   , 13  , 14  , 10  , 8   , 6   , 8   , 13  , 10  , 10  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (LC)                   , 29    , $1.2M 
 Marc-Oliver Kempf       , 14    , 11    , 14    , 12    , 17    , 11    , 10    , 4     , 11  , 8   , 7   , 4   , 8   , 5   , 14  , 8   , 3   , 7   , 4   , 6   , 17  , 12  , 9   , 4   , 2   , 2   , 10  , 5   , 12  , 3   , 3   , 4   , 11  , 3   , 13  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 16    , $1.1M 
 Markus Thorandt         , 11    , 10    , 14    , 14    , 15    , 13    , 14    , 15    , 12  , 12  , 16  , 9   , 10  , 8   , 13  , 12  , 6   , 12  , 9   , 13  , 16  , 13  , 8   , 11  , 8   , 7   , 11  , 6   , 14  , 9   , 12  , 12  , 10  , 8   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                      , 30    , $1.1M 
 Christian Weber         , 12    , 12    , 14    , 7     , 16    , 12    , 15    , 15    , 14  , 13  , 14  , 12  , 11  , 8   , 12  , 15  , 6   , 4   , 10  , 12  , 14  , 14  , 7   , 13  , 12  , 5   , 9   , 6   , 7   , 15  , 10  , 14  , 11  , 9   , 15  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)                    , 27    , $1.1M 
 Daniel Ziebig           , 13    , 13    , 9     , 11    , 12    , 13    , 15    , 14    , 16  , 13  , 17  , 9   , 10  , 11  , 9   , 14  , 7   , 12  , 10  , 12  , 17  , 16  , 11  , 12  , 10  , 9   , 11  , 8   , 6   , 14  , 9   , 11  , 10  , 8   , 13  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                    , 28    , $1.1M 
 Roger                   , 11    , 11    , 14    , 14    , 16    , 13    , 14    , 16    , 15  , 12  , 14  , 10  , 8   , 10  , 8   , 15  , 10  , 11  , 11  , 13  , 9   , 11  , 5   , 9   , 11  , 9   , 13  , 8   , 11  , 11  , 13  , 14  , 12  , 11  , 12  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM, M (C)            ", 25    , $1.1M 
 Adam Bodzek             , 12    , 13    , 13    , 11    , 14    , 12    , 16    , 13    , 13  , 14  , 17  , 11  , 12  , 7   , 15  , 14  , 6   , 8   , 9   , 14  , 15  , 16  , 7   , 6   , 9   , 6   , 9   , 8   , 9   , 11  , 8   , 14  , 11  , 8   , 15  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                   ", 25    , $1.1M 
 Christian Stuff         , 9     , 9     , 12    , 19    , 13    , 10    , 12    , 14    , 10  , 13  , 13  , 9   , 12  , 6   , 10  , 12  , 3   , 12  , 11  , 12  , 13  , 13  , 5   , 4   , 4   , 9   , 7   , 5   , 16  , 8   , 9   , 14  , 7   , 9   , 13  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 28    , $1.1M 
 Petar Filipovic         , 13    , 13    , 13    , 12    , 12    , 13    , 7     , 5     , 6   , 10  , 5   , 9   , 9   , 11  , 3   , 10  , 8   , 3   , 7   , 8   , 16  , 12  , 8   , 12  , 11  , 4   , 13  , 9   , 6   , 10  , 6   , 9   , 8   , 6   , 6   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (L)                       , 20    , $1.1M 
 Kai Blow               , 11    , 11    , 14    , 15    , 12    , 11    , 14    , 14    , 13  , 12  , 15  , 12  , 13  , 11  , 12  , 14  , 9   , 14  , 8   , 12  , 16  , 14  , 6   , 5   , 10  , 6   , 10  , 7   , 13  , 5   , 7   , 14  , 12  , 8   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM, M (C)            ", 25    , $1.1M 
 Marcel Heller           , 16    , 15    , 11    , 7     , 10    , 15    , 10    , 11    , 10  , 8   , 10  , 7   , 9   , 8   , 9   , 8   , 14  , 7   , 13  , 7   , 12  , 13  , 10  , 13  , 14  , 10  , 12  , 5   , 6   , 9   , 8   , 5   , 10  , 10  , 6   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (R)                      , 25    , $1.1M 
 Robert Zillner          , 13    , 13    , 10    , 11    , 15    , 13    , 13    , 8     , 12  , 12  , 10  , 10  , 12  , 11  , 13  , 14  , 14  , 10  , 13  , 14  , 15  , 11  , 11  , 13  , 13  , 7   , 11  , 14  , 8   , 12  , 11  , 8   , 12  , 11  , 11  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)                    , 25    , $1.1M 
 Enis Alushi             , 12    , 12    , 11    , 8     , 12    , 13    , 13    , 10    , 7   , 13  , 12  , 10  , 11  , 14  , 12  , 7   , 13  , 7   , 12  , 7   , 13  , 12  , 10  , 12  , 13  , 10  , 14  , 13  , 7   , 14  , 3   , 6   , 15  , 12  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                    , 25    , $1.1M 
 Florian Mohr            , 12    , 11    , 14    , 13    , 12    , 13    , 13    , 13    , 13  , 14  , 13  , 10  , 10  , 7   , 10  , 14  , 5   , 12  , 6   , 15  , 10  , 12  , 5   , 5   , 4   , 8   , 9   , 6   , 15  , 5   , 8   , 14  , 13  , 7   , 15  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 26    , $1.1M 
 Alexander Iashvili      , 14    , 12    , 11    , 7     , 15    , 14    , 12    , 9     , 5   , 12  , 12  , 13  , 11  , 14  , 14  , 15  , 15  , 15  , 13  , 4   , 14  , 12  , 12  , 13  , 15  , 13  , 14  , 13  , 6   , 13  , 4   , 2   , 12  , 15  , 3   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (LC), ST                 ", 33    , $1.1M 
 Asen Karaslavov         , 12    , 12    , 16    , 14    , 18    , 15    , 15    , 12    , 17  , 11  , 19  , 9   , 12  , 6   , 10  , 16  , 4   , 10  , 9   , 10  , 12  , 16  , 2   , 5   , 7   , 8   , 9   , 5   , 13  , 5   , 10  , 18  , 10  , 7   , 16  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 30    , $1.1M 
 Kevin Schlitte          , 14    , 12    , 12    , 11    , 14    , 14    , 13    , 14    , 11  , 12  , 10  , 11  , 13  , 9   , 9   , 10  , 8   , 8   , 10  , 11  , 12  , 15  , 8   , 12  , 10  , 9   , 10  , 9   , 13  , 10  , 8   , 9   , 10  , 7   , 13  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D/WB/M (RL), AM (R)         ", 29    , $1.1M 
 Ahmed Akachi           , 13    , 11    , 14    , 14    , 12    , 13    , 13    , 14    , 13  , 12  , 13  , 12  , 11  , 11  , 11  , 8   , 12  , 8   , 12  , 6   , 10  , 13  , 6   , 9   , 11  , 13  , 11  , 8   , 14  , 13  , 5   , 4   , 10  , 12  , 5   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 22    , $1M   
 Patric Klandt           , 10    , 13    , 15    , 12    , 13    , 8     , 11    , 13    , 4   , 12  , 13  , 8   , 13  , 7   , 12  , 12  , 3   , 12  , 1   , 14  , 13  , 10  , -   , -   , -   , -   , 6   , 10  , -   , -   , -   , -   , -   , 1   , -   , 6   , 13   , 13   , 12   , 6    , 12   , 13   , 10   , 14   , 11   , 5    , 11   , GK                          , 27    , $1M   
 Julian Kolbeck          , 13    , 10    , 7     , 9     , 16    , 9     , 8     , 5     , 3   , 9   , 8   , 9   , 12  , 1   , 11  , 8   , 3   , 1   , 3   , 10  , 10  , 12  , 3   , 5   , 3   , 1   , 11  , 1   , 13  , 1   , 3   , 12  , 9   , 3   , 13  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 17    , $1M   
 Markus Krsche          , 10    , 9     , 12    , 10    , 13    , 11    , 14    , 14    , 12  , 12  , 11  , 11  , 13  , 10  , 13  , 13  , 8   , 16  , 11  , 12  , 14  , 14  , 8   , 9   , 11  , 9   , 12  , 12  , 13  , 14  , 6   , 12  , 14  , 15  , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                   ", 30    , $1M   
 Sebastian Tyrala        , 13    , 14    , 10    , 7     , 7     , 13    , 10    , 8     , 15  , 13  , 13  , 8   , 11  , 13  , 11  , 11  , 10  , 8   , 12  , 10  , 14  , 16  , 12  , 11  , 13  , 9   , 12  , 11  , 6   , 12  , 5   , 10  , 12  , 9   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (C)                ", 23    , $1M   
 Phillipp Steinhart      , 13    , 13    , 13    , 10    , 13    , 13    , 9     , 3     , 11  , 9   , 10  , 6   , 13  , 11  , 10  , 10  , 17  , 11  , 7   , 10  , 11  , 13  , 8   , 11  , 8   , 1   , 11  , 8   , 9   , 7   , 4   , 7   , 10  , 8   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)                  , 18    , $1M   
 Nico Haas               , 12    , 12    , 12    , 5     , 12    , 12    , 8     , 2     , 12  , 4   , 3   , 3   , 2   , 7   , 5   , 9   , 4   , 10  , 5   , 5   , 15  , 12  , 8   , 8   , 9   , 7   , 12  , 7   , 4   , 8   , 2   , 3   , 12  , 8   , 9   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                       , 16    , $1M   
 Arne Feick              , 14    , 13    , 11    , 10    , 11    , 13    , 12    , 10    , 12  , 10  , 13  , 11  , 11  , 11  , 12  , 10  , 9   , 11  , 12  , 11  , 13  , 14  , 7   , 11  , 12  , 8   , 13  , 8   , 12  , 12  , 7   , 11  , 12  , 7   , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/M/AM (L)                  , 23    , $1M   
 Gatan Krebs            , 14    , 15    , 9     , 6     , 8     , 14    , 11    , 8     , 5   , 9   , 10  , 12  , 9   , 13  , 9   , 12  , 12  , 9   , 11  , 4   , 12  , 9   , 11  , 13  , 13  , 8   , 13  , 12  , 5   , 11  , 4   , 2   , 13  , 10  , 4   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RL)                   , 25    , $975K 
 Assani Lukimya          , 10    , 8     , 14    , 16    , 13    , 9     , 14    , 16    , 12  , 12  , 14  , 10  , 11  , 7   , 11  , 11  , 6   , 7   , 8   , 12  , 13  , 12  , 4   , 5   , 6   , 6   , 10  , 5   , 15  , 7   , 12  , 12  , 11  , 6   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 25    , $975K 
 Janis Danner            , 11    , 8     , 7     , 12    , 14    , 9     , 3     , 3     , 10  , 3   , 3   , 7   , 6   , 3   , 4   , 9   , 13  , 5   , 12  , 4   , 4   , 8   , 8   , 5   , 9   , 12  , 8   , 7   , 10  , 6   , 5   , 2   , 7   , 7   , 5   , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 16    , $975K 
 Christoph Knasmllner   , 12    , 13    , 10    , 8     , 12    , 10    , 7     , 8     , 7   , 9   , 8   , 10  , 7   , 13  , 9   , 9   , 14  , 4   , 10  , 7   , 5   , 7   , 7   , 9   , 13  , 8   , 13  , 7   , 10  , 8   , 7   , 5   , 11  , 7   , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (C), AM (LC)              ", 19    , $975K 
 Ralph Gunesch           , 11    , 9     , 12    , 15    , 12    , 12    , 14    , 14    , 12  , 12  , 11  , 8   , 11  , 6   , 12  , 12  , 7   , 12  , 3   , 14  , 17  , 13  , 5   , 8   , 6   , 4   , 8   , 5   , 12  , 6   , 9   , 13  , 8   , 7   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                      , 27    , $975K 
 Dzemal Berberovic       , 12    , 12    , 13    , 12    , 15    , 13    , 15    , 11    , 17  , 12  , 18  , 8   , 10  , 9   , 12  , 18  , 9   , 14  , 11  , 13  , 12  , 15  , 12  , 12  , 12  , 7   , 12  , 6   , 9   , 7   , 13  , 11  , 12  , 6   , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D/WB (R), DM                ", 29    , $950K 
 Fabio Morena            , 9     , 12    , 12    , 12    , 7     , 10    , 11    , 12    , 7   , 18  , 13  , 14  , 14  , 11  , 16  , 15  , 7   , 16  , 6   , 15  , 14  , 9   , 3   , 6   , 8   , 4   , 11  , 8   , 9   , 5   , 7   , 13  , 12  , 12  , 13  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 31    , $950K 
 Moritz Hartmann         , 12    , 11    , 15    , 12    , 14    , 12    , 14    , 14    , 12  , 11  , 12  , 12  , 10  , 9   , 10  , 12  , 8   , 6   , 9   , 8   , 15  , 15  , 5   , 7   , 11  , 14  , 11  , 4   , 17  , 6   , 5   , 4   , 10  , 8   , 5   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 24    , $950K 
 Philipp Bnig           , 14    , 13    , 12    , 9     , 11    , 13    , 14    , 14    , 19  , 13  , 15  , 11  , 12  , 8   , 11  , 13  , 8   , 9   , 13  , 11  , 16  , 17  , 8   , 12  , 8   , 5   , 10  , 11  , 8   , 12  , 17  , 14  , 11  , 5   , 13  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)                  , 31    , $950K 
 Oka Nikolov             , 11    , 12    , 11    , 14    , 15    , 8     , 11    , 13    , 6   , 12  , 14  , 12  , 14  , 4   , 11  , 10  , 1   , 11  , 1   , 13  , 10  , 11  , -   , -   , -   , -   , 5   , 7   , -   , -   , -   , -   , -   , 2   , -   , 7   , 14   , 14   , 13   , 9    , 14   , 11   , 13   , 15   , 13   , 6    , 12   , GK                          , 37    , $950K 
 Dominic Rau             , 12    , 9     , 12    , 12    , 8     , 10    , 12    , 9     , 10  , 10  , 4   , 6   , 11  , 2   , 12  , 10  , 4   , 9   , 2   , 9   , 14  , 14  , 6   , 5   , 1   , 1   , 9   , 2   , 12  , 2   , 1   , 12  , 8   , 2   , 11  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                       , 20    , $950K 
 Thomas Pledl            , 9     , 12    , 12    , 4     , 15    , 12    , 8     , 3     , 9   , 5   , 6   , 7   , 6   , 12  , 4   , 10  , 14  , 11  , 12  , 4   , 8   , 13  , 6   , 5   , 9   , 10  , 10  , 9   , 7   , 13  , 1   , 4   , 13  , 8   , 9   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                    , 17    , $950K 
 Florian Bruns           , 10    , 11    , 13    , 12    , 12    , 12    , 15    , 13    , 12  , 12  , 11  , 11  , 13  , 12  , 12  , 12  , 9   , 12  , 11  , 11  , 13  , 12  , 7   , 12  , 12  , 11  , 12  , 7   , 9   , 8   , 9   , 8   , 12  , 15  , 10  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (LC), AM (L)          ", 31    , $950K 
 Raffael Korte           , 13    , 12    , 13    , 6     , 13    , 12    , 8     , 3     , 3   , 11  , 4   , 9   , 7   , 13  , 4   , 8   , 7   , 7   , 10  , 10  , 10  , 13  , 3   , 5   , 6   , 12  , 12  , 6   , 9   , 13  , 1   , 4   , 10  , 9   , 11  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)                      , 20    , $950K 
 Daniel Gordon           , 9     , 8     , 14    , 16    , 13    , 14    , 13    , 15    , 12  , 10  , 12  , 9   , 11  , 10  , 12  , 8   , 9   , 8   , 10  , 12  , 12  , 13  , 4   , 9   , 10  , 8   , 11  , 3   , 14  , 11  , 8   , 11  , 11  , 5   , 15  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM, M (C)            ", 26    , $925K 
 Jan-Philipp Kalla       , 12    , 12    , 11    , 10    , 10    , 11    , 14    , 12    , 12  , 13  , 14  , 11  , 12  , 7   , 13  , 9   , 8   , 8   , 8   , 12  , 16  , 14  , 7   , 8   , 10  , 6   , 11  , 8   , 10  , 8   , 13  , 13  , 8   , 8   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                    , 24    , $925K 
 Marvin Matip            , 11    , 12    , 13    , 13    , 14    , 12    , 13    , 14    , 9   , 13  , 13  , 8   , 10  , 6   , 11  , 11  , 8   , 12  , 8   , 14  , 13  , 12  , 5   , 6   , 8   , 4   , 10  , 7   , 13  , 5   , 9   , 12  , 10  , 4   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RC), DM                  ", 25    , $900K 
 Maurice Trapp           , 13    , 13    , 13    , 16    , 14    , 13    , 6     , 7     , 7   , 12  , 13  , 6   , 13  , 2   , 13  , 10  , 5   , 13  , 9   , 13  , 8   , 10  , 4   , 7   , 9   , 3   , 10  , 1   , 13  , 8   , 3   , 10  , 9   , 7   , 13  , 5   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                      , 19    , $900K 
 Bilal ubuku           , 13    , 12    , 12    , 8     , 12    , 13    , 14    , 12    , 11  , 11  , 11  , 10  , 10  , 13  , 12  , 11  , 13  , 6   , 12  , 8   , 11  , 10  , 12  , 11  , 12  , 6   , 11  , 15  , 9   , 13  , 6   , 7   , 12  , 10  , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (LC)                   , 24    , $900K 
 Jens Grahl              , 12    , 14    , 9     , 16    , 12    , 10    , 9     , 9     , 6   , 9   , 12  , 8   , 9   , 7   , 9   , 10  , 2   , 8   , 1   , 9   , 9   , 8   , -   , -   , -   , -   , 7   , 9   , -   , -   , -   , -   , -   , 3   , -   , 7   , 10   , 10   , 9    , 6    , 12   , 10   , 13   , 14   , 11   , 11   , 12   , GK                          , 22    , $900K 
 Kevin Schindler         , 13    , 10    , 14    , 14    , 13    , 14    , 11    , 13    , 11  , 9   , 12  , 9   , 9   , 10  , 10  , 14  , 8   , 9   , 10  , 11  , 12  , 14  , 8   , 10  , 12  , 11  , 11  , 9   , 12  , 12  , 8   , 8   , 11  , 8   , 6   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M/AM (L), ST                ", 23    , $900K 
 Nick Proschwitz         , 10    , 13    , 10    , 17    , 5     , 11    , 14    , 15    , 6   , 14  , 2   , 12  , 12  , 8   , 12  , 6   , 6   , 11  , 14  , 11  , 16  , 11  , 9   , 9   , 14  , 14  , 9   , 8   , 16  , 14  , 4   , 10  , 11  , 10  , 8   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                          , 24    , $900K 
 Tobias Feisthammel      , 12    , 10    , 12    , 15    , 16    , 11    , 16    , 14    , 15  , 12  , 16  , 11  , 12  , 8   , 11  , 13  , 4   , 6   , 7   , 11  , 11  , 12  , 6   , 7   , 6   , 5   , 8   , 6   , 14  , 5   , 10  , 13  , 8   , 6   , 13  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RC), DM                  ", 23    , $900K 
 Markus Bollmann         , 9     , 9     , 13    , 16    , 10    , 12    , 13    , 14    , 9   , 15  , 12  , 12  , 13  , 6   , 12  , 13  , 4   , 13  , 7   , 14  , 13  , 14  , 6   , 4   , 5   , 7   , 8   , 7   , 13  , 7   , 11  , 13  , 8   , 7   , 13  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RLC), WB (RL)            ", 30    , $900K 
