Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Daniel Nieto            , 13    , 13    , 13    , 4     , 12    , 13    , 6     , 7     , 4   , 12  , 4   , 9   , 8   , 10  , 9   , 9   , 14  , 8   , 12  , 5   , 8   , 11  , 10  , 13  , 13  , 9   , 13  , 6   , 12  , 13  , 3   , 5   , 9   , 4   , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)            , 20    , $2M     
 Armando                 , 11    , 9     , 14    , 11    , 11    , 12    , 14    , 14    , 11  , 10  , 15  , 12  , 11  , 8   , 9   , 10  , 5   , 13  , 5   , 14  , 13  , 14  , 10  , 8   , 8   , 5   , 9   , 6   , 14  , 8   , 12  , 12  , 9   , 7   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)              , 26    , $2M     
 Juan Quero              , 17    , 14    , 8     , 4     , 12    , 15    , 14    , 5     , 11  , 10  , 10  , 6   , 10  , 11  , 8   , 10  , 18  , 9   , 15  , 9   , 8   , 7   , 13  , 14  , 14  , 10  , 13  , 15  , 5   , 7   , 4   , 9   , 13  , 6   , 3   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (LC)      ", 26    , $2M     
 Iv n Bolado             , 14    , 13    , 8     , 9     , 13    , 14    , 11    , 8     , 7   , 13  , 6   , 14  , 8   , 12  , 12  , 13  , 14  , 5   , 15  , 7   , 7   , 8   , 8   , 11  , 14  , 14  , 12  , 13  , 12  , 11  , 6   , 6   , 12  , 13  , 6   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 22    , $2M     
 Galder Cerrajer¡a       , 12    , 10    , 14    , 13    , 13    , 13    , 14    , 15    , 6   , 11  , 8   , 11  , 12  , 13  , 6   , 8   , 10  , 14  , 9   , 12  , 13  , 14  , 10  , 6   , 11  , 10  , 14  , 6   , 14  , 13  , 3   , 10  , 12  , 9   , 11  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , DM                  , 22    , $2M     
 Antonio Doblas          , 10    , 15    , 12    , 11    , 12    , 11    , 13    , 11    , 9   , 12  , 13  , 10  , 13  , 8   , 12  , 12  , 4   , 13  , 3   , 12  , 13  , 14  , -   , -   , -   , -   , 7   , 4   , -   , -   , -   , -   , -   , 6   , -   , 7   , 9    , 11   , 13   , 9    , 12   , 13   , 15   , 16   , 13   , 8    , 14   , GK                  , 30    , $1.9M   
 Edu Ramos               , 9     , 12    , 13    , 10    , 16    , 10    , 13    , 13    , 11  , 13  , 10  , 12  , 14  , 13  , 13  , 12  , 13  , 9   , 12  , 12  , 11  , 13  , 14  , 9   , 13  , 8   , 12  , 15  , 13  , 6   , 6   , 12  , 11  , 8   , 10  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 19    , $1.9M   
 Tiago Gomes             , 13    , 11    , 11    , 12    , 11    , 12    , 15    , 12    , 11  , 13  , 10  , 12  , 11  , 13  , 13  , 14  , 12  , 10  , 15  , 13  , 15  , 14  , 13  , 12  , 13  , 14  , 13  , 11  , 15  , 16  , 10  , 10  , 14  , 11  , 12  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RC), AM (C)      ", 25    , $1.9M   
 Carlos Garc¡a           , 12    , 9     , 13    , 14    , 14    , 11    , 14    , 15    , 17  , 15  , 13  , 14  , 11  , 7   , 13  , 10  , 2   , 15  , 8   , 15  , 14  , 13  , 5   , 5   , 5   , 7   , 8   , 5   , 16  , 7   , 12  , 15  , 13  , 10  , 14  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 27    , $1.9M   
 Roberto Batres          , 11    , 10    , 13    , 10    , 10    , 15    , 9     , 14    , 4   , 9   , 10  , 9   , 9   , 12  , 11  , 10  , 14  , 5   , 14  , 8   , 8   , 10  , 6   , 9   , 12  , 12  , 11  , 6   , 14  , 10  , 4   , 3   , 12  , 2   , 3   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)              , 25    , $1.9M   
 Jonathan Zongo          , 12    , 11    , 11    , 9     , 14    , 12    , 7     , 11    , 14  , 11  , 4   , 10  , 5   , 13  , 9   , 6   , 16  , 12  , 12  , 9   , 12  , 10  , 11  , 13  , 13  , 11  , 13  , 9   , 8   , 12  , 6   , 6   , 13  , 9   , 4   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (R), ST          ", 18    , $1.9M   
 Coro                    , 14    , 12    , 8     , 8     , 10    , 14    , 11    , 11    , 8   , 11  , 12  , 13  , 13  , 11  , 10  , 12  , 11  , 11  , 13  , 7   , 13  , 13  , 7   , 12  , 13  , 12  , 10  , 8   , 8   , 12  , 6   , 6   , 11  , 11  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST          ", 28    , $1.9M   
 Manu Molina             , 14    , 11    , 8     , 7     , 13    , 14    , 8     , 7     , 14  , 12  , 7   , 11  , 9   , 12  , 4   , 8   , 7   , 4   , 12  , 7   , 13  , 9   , 10  , 7   , 8   , 8   , 12  , 8   , 5   , 12  , 3   , 8   , 14  , 8   , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)               , 19    , $1.9M   
 Antonio Long s          , 13    , 15    , 10    , 8     , 12    , 12    , 12    , 7     , 7   , 13  , 9   , 15  , 10  , 17  , 14  , 11  , 14  , 10  , 11  , 8   , 15  , 10  , 14  , 12  , 13  , 8   , 17  , 10  , 6   , 10  , 6   , 5   , 16  , 12  , 8   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)               , 26    , $1.9M   
 Daniel Toribio          , 12    , 13    , 10    , 8     , 12    , 12    , 12    , 13    , 9   , 12  , 12  , 10  , 10  , 12  , 12  , 13  , 8   , 9   , 12  , 10  , 10  , 12  , 8   , 9   , 9   , 6   , 11  , 12  , 10  , 8   , 8   , 10  , 13  , 4   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (LC)          ", 22    , $1.9M   
 V¡ctor Mongil           , 10    , 9     , 13    , 12    , 10    , 9     , 10    , 11    , 13  , 8   , 8   , 6   , 12  , 1   , 13  , 10  , 4   , 7   , 7   , 11  , 15  , 14  , 2   , 3   , 6   , 4   , 10  , 6   , 10  , 5   , 5   , 10  , 7   , 3   , 12  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 18    , $1.9M   
 Charles                 , 13    , 13    , 11    , 8     , 13    , 14    , 12    , 10    , 7   , 10  , 13  , 10  , 13  , 13  , 11  , 14  , 13  , 11  , 13  , 13  , 14  , 12  , 9   , 13  , 14  , 14  , 13  , 10  , 11  , 10  , 7   , 4   , 14  , 10  , 5   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RC), ST  ", 27    , $1.9M   
 Sebasti n Rodr¡guez     , 14    , 12    , 10    , 10    , 11    , 12    , 13    , 12    , 8   , 10  , 13  , 12  , 9   , 12  , 5   , 10  , 9   , 7   , 10  , 11  , 13  , 13  , 7   , 10  , 12  , 13  , 14  , 9   , 10  , 11  , 10  , 11  , 12  , 10  , 10  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 18    , $1.9M   
 Vitolo                  , 15    , 12    , 14    , 9     , 14    , 15    , 13    , 14    , 12  , 12  , 12  , 9   , 7   , 10  , 11  , 12  , 13  , 10  , 13  , 5   , 12  , 12  , 7   , 12  , 13  , 10  , 14  , 7   , 5   , 12  , 5   , 2   , 12  , 10  , 5   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (RL)      ", 21    , $1.9M   
 Sa£l                    , 15    , 11    , 12    , 7     , 15    , 15    , 12    , 12    , 5   , 12  , 12  , 12  , 11  , 11  , 8   , 10  , 12  , 10  , 12  , 13  , 11  , 12  , 12  , 14  , 13  , 11  , 12  , 15  , 5   , 13  , 12  , 4   , 11  , 4   , 5   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RC)      ", 26    , $1.8M   
 ?lvaro Ant¢n            , 15    , 14    , 8     , 7     , 8     , 15    , 10    , 8     , 7   , 7   , 14  , 10  , 14  , 11  , 13  , 14  , 15  , 12  , 12  , 9   , 12  , 9   , 14  , 14  , 13  , 8   , 13  , 15  , 6   , 13  , 14  , 6   , 14  , 8   , 7   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RLC)          , 27    , $1.8M   
 Aar¢n                   , 15    , 14    , 10    , 4     , 7     , 13    , 10    , 6     , 9   , 10  , 8   , 12  , 5   , 14  , 11  , 11  , 16  , 4   , 13  , 4   , 9   , 7   , 13  , 13  , 15  , 12  , 13  , 10  , 3   , 9   , 3   , 2   , 14  , 9   , 5   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RLC), ST        ", 22    , $1.8M   
 Diego Rivas             , 12    , 12    , 15    , 10    , 15    , 13    , 16    , 15    , 17  , 15  , 15  , 13  , 14  , 9   , 15  , 14  , 8   , 14  , 9   , 17  , 15  , 18  , 3   , 5   , 5   , 4   , 6   , 3   , 7   , 6   , 5   , 15  , 10  , 9   , 17  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , DM                  , 31    , $1.8M   
 Lago Junior             , 14    , 16    , 13    , 11    , 14    , 15    , 13    , 11    , 8   , 14  , 8   , 6   , 9   , 9   , 7   , 10  , 8   , 7   , 14  , 6   , 14  , 13  , 7   , 10  , 12  , 11  , 9   , 7   , 9   , 11  , 7   , 5   , 11  , 10  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 20    , $1.8M   
 Anthony Lozano          , 13    , 11    , 11    , 8     , 14    , 13    , 8     , 8     , 5   , 9   , 1   , 12  , 8   , 11  , 9   , 6   , 11  , 7   , 13  , 9   , 10  , 11  , 9   , 5   , 13  , 13  , 13  , 9   , 11  , 7   , 4   , 3   , 12  , 9   , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 18    , $1.8M   
 Paco Sutil              , 14    , 13    , 12    , 6     , 11    , 14    , 11    , 10    , 15  , 14  , 13  , 12  , 11  , 12  , 13  , 12  , 14  , 10  , 14  , 4   , 10  , 9   , 14  , 15  , 14  , 11  , 11  , 14  , 10  , 12  , 4   , 6   , 12  , 14  , 7   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (LC)             , 26    , $1.8M   
 Iago Beceiro            , 12    , 12    , 12    , 12    , 11    , 12    , 5     , 4     , 9   , 9   , 9   , 10  , 8   , 8   , 8   , 10  , 10  , 8   , 12  , 5   , 7   , 10  , 8   , 4   , 12  , 12  , 11  , 5   , 12  , 6   , 1   , 1   , 12  , 4   , 2   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 18    , $1.8M   
 Javi Espinosa           , 14    , 11    , 14    , 5     , 14    , 11    , 10    , 5     , 13  , 13  , 5   , 11  , 10  , 14  , 8   , 9   , 11  , 7   , 10  , 9   , 12  , 14  , 7   , 8   , 13  , 14  , 12  , 11  , 3   , 12  , 1   , 8   , 14  , 10  , 11  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)            , 18    , $1.8M   
 Toni Moral              , 12    , 12    , 8     , 8     , 12    , 13    , 11    , 11    , 6   , 12  , 7   , 13  , 13  , 14  , 13  , 9   , 14  , 8   , 12  , 8   , 12  , 10  , 14  , 13  , 13  , 12  , 14  , 13  , 9   , 12  , 8   , 6   , 14  , 13  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (LC)      ", 29    , $1.8M   
 Isaac Cuenca            , 14    , 11    , 6     , 8     , 9     , 12    , 12    , 7     , 8   , 10  , 8   , 10  , 9   , 11  , 10  , 10  , 12  , 7   , 12  , 6   , 7   , 7   , 10  , 11  , 12  , 8   , 8   , 7   , 6   , 10  , 6   , 4   , 12  , 9   , 4   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RLC), ST        ", 20    , $1.8M   
 Carles Planas           , 13    , 13    , 11    , 8     , 13    , 14    , 14    , 11    , 10  , 11  , 10  , 12  , 13  , 8   , 10  , 10  , 9   , 7   , 11  , 13  , 13  , 15  , 9   , 11  , 10  , 5   , 9   , 7   , 7   , 6   , 7   , 13  , 10  , 4   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)            , 20    , $1.7M   
 Felipe                  , 12    , 14    , 14    , 6     , 12    , 14    , 9     , 5     , 13  , 13  , 7   , 6   , 12  , 10  , 4   , 10  , 4   , 8   , 4   , 14  , 10  , 13  , 5   , 6   , 7   , 4   , 11  , 1   , 8   , 5   , 2   , 8   , 11  , 3   , 11  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)            , 18    , $1.7M   
 Samuel                  , 11    , 15    , 13    , 15    , 13    , 11    , 12    , 15    , 9   , 13  , 16  , 10  , 13  , 9   , 11  , 16  , 11  , 12  , 7   , 12  , 10  , 13  , 5   , 2   , 3   , 6   , 10  , 4   , 15  , 7   , 12  , 14  , 11  , 4   , 15  , 5   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 26    , $1.7M   
 Joseba Garmendia        , 12    , 14    , 12    , 10    , 11    , 13    , 11    , 10    , 9   , 10  , 7   , 13  , 13  , 15  , 12  , 10  , 14  , 8   , 10  , 10  , 14  , 13  , 12  , 11  , 11  , 10  , 14  , 9   , 7   , 11  , 7   , 5   , 15  , 11  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)            , 25    , $1.7M   
 Javier Portillo         , 15    , 15    , 12    , 10    , 11    , 14    , 13    , 13    , 8   , 12  , 12  , 12  , 9   , 12  , 9   , 18  , 11  , 6   , 12  , 11  , 14  , 15  , 5   , 9   , 11  , 11  , 14  , 14  , 13  , 15  , 4   , 4   , 13  , 13  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 29    , $1.7M   
 Hctor Font             , 13    , 14    , 10    , 8     , 13    , 14    , 14    , 7     , 10  , 9   , 13  , 14  , 13  , 14  , 12  , 13  , 15  , 9   , 13  , 12  , 13  , 13  , 13  , 13  , 14  , 8   , 13  , 10  , 9   , 10  , 6   , 5   , 14  , 11  , 8   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RLC)          , 27    , $1.7M   
 Nauzet Alem n           , 14    , 16    , 10    , 7     , 13    , 15    , 13    , 11    , 8   , 13  , 13  , 9   , 8   , 13  , 13  , 16  , 16  , 8   , 14  , 8   , 12  , 12  , 16  , 15  , 14  , 12  , 12  , 14  , 7   , 13  , 10  , 5   , 12  , 11  , 8   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RC)      ", 26    , $1.7M   
 Ignacio Zabal           , 10    , 13    , 10    , 17    , 13    , 8     , 14    , 13    , 14  , 10  , 9   , 10  , 14  , 10  , 13  , 10  , 6   , 7   , 10  , 9   , 15  , 15  , -   , -   , -   , -   , 4   , 10  , -   , -   , -   , -   , -   , 2   , -   , 4   , 14   , 14   , 14   , 9    , 11   , 10   , 12   , 13   , 12   , 11   , 10   , GK                  , 24    , $1.7M   
 Juanpe                  , 9     , 9     , 13    , 15    , 14    , 10    , 12    , 13    , 11  , 12  , 10  , 12  , 11  , 13  , 11  , 13  , 12  , 11  , 8   , 13  , 12  , 11  , 4   , 4   , 8   , 4   , 11  , 4   , 14  , 7   , 8   , 13  , 13  , 5   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM           ", 20    , $1.7M   
 Sisi                    , 16    , 16    , 7     , 5     , 15    , 15    , 14    , 6     , 10  , 8   , 13  , 12  , 12  , 13  , 14  , 15  , 15  , 7   , 15  , 7   , 12  , 13  , 11  , 12  , 15  , 8   , 11  , 12  , 4   , 10  , 6   , 6   , 12  , 10  , 5   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RL)      ", 25    , $1.7M   
 Dorian Dervite          , 12    , 13    , 16    , 15    , 9     , 12    , 10    , 16    , 12  , 11  , 13  , 8   , 12  , 8   , 10  , 8   , 4   , 11  , 5   , 12  , 11  , 10  , 3   , 4   , 7   , 4   , 7   , 6   , 15  , 5   , 9   , 13  , 9   , 5   , 13  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 22    , $1.7M   
 Mano                    , 12    , 13    , 8     , 11    , 12    , 12    , 11    , 8     , 13  , 11  , 12  , 8   , 9   , 7   , 9   , 10  , 7   , 10  , 10  , 11  , 13  , 12  , 10  , 10  , 9   , 8   , 10  , 9   , 9   , 8   , 12  , 13  , 10  , 10  , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (R), DM           ", 24    , $1.7M   
 Borja                   , 12    , 14    , 14    , 8     , 12    , 14    , 13    , 5     , 10  , 14  , 5   , 7   , 11  , 12  , 13  , 9   , 9   , 1   , 14  , 8   , 8   , 12  , 9   , 14  , 13  , 14  , 14  , 10  , 7   , 7   , 8   , 10  , 13  , 10  , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M/AM (RL), ST       ", 20    , $1.7M   
 Jos Artiles            , 14    , 12    , 10    , 5     , 9     , 13    , 13    , 6     , 4   , 5   , 12  , 6   , 6   , 12  , 10  , 13  , 16  , 5   , 13  , 6   , 9   , 13  , 5   , 7   , 13  , 10  , 14  , 10  , 5   , 7   , 4   , 6   , 14  , 10  , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RC)             , 17    , $1.7M   
 Salva Chamorro          , 12    , 13    , 13    , 13    , 11    , 13    , 10    , 7     , 6   , 10  , 7   , 9   , 10  , 7   , 5   , 10  , 8   , 10  , 13  , 10  , 11  , 14  , 9   , 7   , 12  , 11  , 11  , 7   , 13  , 8   , 3   , 3   , 9   , 9   , 6   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 21    , $1.6M   
 Ilie                    , 15    , 13    , 15    , 11    , 13    , 13    , 13    , 10    , 11  , 13  , 8   , 11  , 6   , 10  , 10  , 10  , 7   , 7   , 12  , 14  , 14  , 13  , 6   , 9   , 5   , 9   , 13  , 3   , 6   , 13  , 4   , 10  , 13  , 11  , 12  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)               , 20    , $1.6M   
 David Garc¡a            , 13    , 13    , 12    , 11    , 10    , 14    , 16    , 11    , 8   , 10  , 15  , 13  , 15  , 9   , 11  , 11  , 6   , 10  , 10  , 14  , 17  , 16  , 9   , 10  , 9   , 5   , 11  , 6   , 13  , 7   , 9   , 14  , 12  , 9   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)            , 30    , $1.6M   
 Rubn Prez             , 8     , 12    , 10    , 11    , 12    , 9     , 13    , 11    , 9   , 12  , 13  , 12  , 9   , 11  , 13  , 14  , 13  , 14  , 8   , 14  , 13  , 11  , -   , -   , -   , -   , 2   , 8   , -   , -   , -   , -   , -   , 1   , -   , 6   , 11   , 12   , 12   , 9    , 14   , 13   , 13   , 14   , 12   , 12   , 12   , GK                  , 30    , $1.6M   
 Gilvan                  , 13    , 13    , 13    , 6     , 17    , 13    , 7     , 8     , 14  , 13  , 5   , 6   , 11  , 11  , 9   , 10  , 11  , 9   , 13  , 8   , 15  , 11  , 9   , 10  , 13  , 13  , 13  , 9   , 13  , 12  , 5   , 5   , 13  , 9   , 11  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M/AM (L), ST        ", 27    , $1.6M   
 Samuel Galindo          , 14    , 10    , 9     , 14    , 14    , 12    , 10    , 5     , 14  , 8   , 10  , 6   , 10  , 12  , 10  , 10  , 13  , 13  , 12  , 8   , 8   , 13  , 12  , 14  , 13  , 11  , 14  , 9   , 7   , 11  , 10  , 7   , 12  , 10  , 9   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (LC)      ", 19    , $1.6M   
 Marcos Gull¢n           , 13    , 10    , 9     , 10    , 12    , 9     , 10    , 4     , 15  , 11  , 6   , 10  , 10  , 13  , 9   , 10  , 6   , 13  , 8   , 11  , 16  , 14  , 9   , 9   , 11  , 11  , 13  , 7   , 9   , 11  , 2   , 11  , 13  , 9   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 22    , $1.6M   
 Alberto Escassi         , 10    , 10    , 13    , 16    , 9     , 10    , 13    , 13    , 13  , 10  , 9   , 10  , 14  , 11  , 13  , 13  , 4   , 11  , 10  , 12  , 14  , 15  , 10  , 8   , 7   , 10  , 14  , 10  , 13  , 12  , 1   , 11  , 12  , 10  , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 22    , $1.6M   
 Tuni                    , 12    , 10    , 13    , 10    , 13    , 15    , 15    , 9     , 13  , 10  , 13  , 11  , 10  , 11  , 10  , 9   , 12  , 9   , 12  , 9   , 12  , 13  , 11  , 12  , 11  , 11  , 13  , 11  , 11  , 13  , 10  , 8   , 13  , 11  , 11  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)            , 29    , $1.6M   
 Florian Lejeune         , 12    , 11    , 16    , 14    , 15    , 9     , 15    , 16    , 11  , 14  , 13  , 13  , 13  , 12  , 12  , 14  , 7   , 8   , 7   , 13  , 14  , 13  , 5   , 11  , 9   , 7   , 12  , 6   , 16  , 9   , 5   , 12  , 12  , 7   , 11  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM           ", 20    , $1.6M   
 Tiago Dutra             , 13    , 12    , 11    , 6     , 15    , 14    , 12    , 11    , 16  , 11  , 16  , 11  , 11  , 11  , 11  , 16  , 12  , 8   , 11  , 11  , 13  , 13  , 10  , 9   , 8   , 7   , 11  , 10  , 8   , 9   , 5   , 11  , 12  , 11  , 13  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 20    , $1.6M   
 Mart¡ Riverola          , 13    , 12    , 10    , 11    , 12    , 12    , 12    , 9     , 7   , 12  , 9   , 9   , 11  , 9   , 12  , 9   , 11  , 11  , 12  , 11  , 14  , 12  , 11  , 9   , 12  , 11  , 12  , 8   , 9   , 11  , 8   , 9   , 12  , 10  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)               , 20    , $1.6M   
 Ismael Falc¢n           , 8     , 14    , 14    , 10    , 14    , 8     , 10    , 14    , 10  , 13  , 11  , 11  , 13  , 5   , 13  , 14  , 1   , 13  , 1   , 12  , 12  , 8   , -   , -   , -   , -   , 7   , 9   , -   , -   , -   , -   , -   , 3   , -   , 8   , 12   , 13   , 12   , 4    , 12   , 12   , 16   , 16   , 12   , 9    , 10   , GK                  , 27    , $1.6M   
 Jes£s V zquez           , 11    , 11    , 13    , 11    , 14    , 12    , 15    , 14    , 13  , 11  , 14  , 12  , 12  , 13  , 13  , 14  , 11  , 15  , 14  , 13  , 15  , 15  , 14  , 13  , 11  , 10  , 12  , 11  , 12  , 12  , 7   , 11  , 13  , 13  , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 30    , $1.5M   
 Dimas                   , 13    , 11    , 11    , 11    , 12    , 12    , 14    , 12    , 8   , 12  , 13  , 13  , 10  , 12  , 13  , 12  , 7   , 14  , 11  , 14  , 16  , 17  , 7   , 7   , 9   , 9   , 11  , 9   , 12  , 9   , 7   , 14  , 14  , 9   , 10  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 28    , $1.5M   
 Mario Mar¡n             , 13    , 11    , 11    , 8     , 17    , 13    , 13    , 8     , 11  , 9   , 9   , 9   , 12  , 7   , 13  , 11  , 5   , 10  , 3   , 7   , 12  , 14  , 9   , 6   , 1   , 1   , 9   , 7   , 13  , 8   , 3   , 8   , 10  , 4   , 12  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)               , 20    , $1.5M   
 Manolo Reina            , 10    , 14    , 13    , 13    , 12    , 9     , 13    , 15    , 13  , 9   , 14  , 12  , 12  , 7   , 12  , 12  , 8   , 12  , 8   , 11  , 13  , 12  , -   , -   , -   , -   , 6   , 6   , -   , -   , -   , -   , -   , 2   , -   , 5   , 13   , 12   , 12   , 6    , 13   , 13   , 14   , 15   , 14   , 12   , 12   , GK                  , 26    , $1.5M   
 Kike Mateo              , 12    , 12    , 13    , 9     , 11    , 10    , 11    , 12    , 7   , 13  , 10  , 14  , 15  , 16  , 14  , 17  , 15  , 9   , 13  , 11  , 11  , 11  , 12  , 13  , 13  , 14  , 12  , 11  , 10  , 15  , 6   , 7   , 16  , 15  , 9   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)              , 31    , $1.5M   
 Kike                    , 11    , 12    , 13    , 12    , 14    , 12    , 13    , 14    , 10  , 11  , 11  , 13  , 13  , 10  , 12  , 10  , 9   , 10  , 12  , 8   , 11  , 14  , 7   , 10  , 12  , 12  , 12  , 9   , 13  , 11  , 8   , 5   , 10  , 11  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 21    , $1.5M   
 Diogo Salom?o           , 16    , 13    , 8     , 5     , 11    , 14    , 7     , 6     , 14  , 12  , 13  , 11  , 8   , 8   , 9   , 15  , 14  , 7   , 13  , 5   , 9   , 10  , 10  , 12  , 13  , 8   , 12  , 8   , 5   , 9   , 6   , 5   , 9   , 9   , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (L)              , 22    , $1.5M   
 Jota                    , 9     , 12    , 14    , 13    , 16    , 12    , 10    , 14    , 10  , 14  , 9   , 11  , 11  , 12  , 12  , 10  , 12  , 2   , 10  , 10  , 11  , 11  , 10  , 12  , 13  , 10  , 14  , 11  , 11  , 11  , 11  , 11  , 15  , 11  , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)            , 20    , $1.4M   
 Nano                    , 14    , 14    , 14    , 13    , 13    , 12    , 13    , 11    , 6   , 13  , 11  , 12  , 9   , 13  , 12  , 12  , 14  , 5   , 11  , 11  , 9   , 9   , 13  , 16  , 13  , 11  , 14  , 14  , 12  , 14  , 6   , 5   , 15  , 10  , 7   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M/AM (L)       , 29    , $1.4M   
