Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Lars Bender               , 13    , 12    , 11    , 12    , 14    , 13    , 13    , 11    , 12  , 14  , 15  , 14  , 13  , 14  , 12  , 17  , 10  , 11  , 11  , 15  , 15  , 15  , 8   , 11  , 13  , 10  , 14  , 11  , 12  , 11  , 8   , 13  , 14  , 10  , 15  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                          ", 22    , $5.5M   
 Michal Kadlec             , 15    , 13    , 14    , 13    , 14    , 15    , 14    , 13    , 15  , 13  , 13  , 12  , 12  , 11  , 12  , 11  , 11  , 8   , 13  , 12  , 14  , 15  , 12  , 13  , 13  , 11  , 12  , 15  , 13  , 15  , 11  , 13  , 13  , 10  , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                           , 26    , $5.5M   
 Edson Braafheid           , 9     , 13    , 17    , 12    , 15    , 18    , 15    , 14    , 13  , 12  , 15  , 8   , 9   , 9   , 10  , 11  , 5   , 12  , 9   , 14  , 18  , 14  , 9   , 12  , 10  , 4   , 12  , 11  , 10  , 6   , 11  , 15  , 12  , 6   , 16  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (LC), WB (L)                     ", 28    , $5.25M  
 Makoto Hasebe             , 13    , 15    , 9     , 8     , 17    , 14    , 17    , 7     , 15  , 13  , 16  , 9   , 14  , 9   , 11  , 16  , 7   , 12  , 7   , 10  , 19  , 18  , 10  , 17  , 12  , 7   , 12  , 8   , 12  , 10  , 11  , 16  , 15  , 8   , 14  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (RC)                         ", 27    , $5.25M  
 Cristian Molinaro         , 17    , 13    , 14    , 10    , 12    , 17    , 18    , 13    , 13  , 16  , 14  , 9   , 14  , 9   , 11  , 15  , 6   , 8   , 14  , 14  , 15  , 17  , 10  , 14  , 9   , 6   , 7   , 6   , 9   , 10  , 15  , 13  , 9   , 7   , 15  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                           , 27    , $5.25M  
 Peer Kluge                , 11    , 14    , 10    , 8     , 16    , 11    , 17    , 8     , 11  , 16  , 14  , 12  , 18  , 9   , 12  , 11  , 3   , 10  , 7   , 17  , 20  , 18  , 10  , 12  , 8   , 6   , 12  , 5   , 7   , 6   , 8   , 15  , 13  , 8   , 17  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                          ", 30    , $5.25M  
 Ralf Fhrmann             , 10    , 12    , 12    , 15    , 16    , 12    , 10    , 16    , 15  , 11  , 13  , 10  , 12  , 8   , 12  , 11  , 5   , 5   , 1   , 12  , 9   , 12  , -   , -   , -   , -   , 10  , 7   , -   , -   , -   , -   , -   , 1   , -   , 11  , 14   , 13   , 9    , 6    , 13   , 12   , 16   , 15   , 12   , 15   , 13   , GK                                 , 22    , $5.25M  
 Pierre-Michel Lasogga     , 10    , 7     , 12    , 15    , 10    , 15    , 13    , 18    , 14  , 16  , 18  , 15  , 11  , 7   , 13  , 18  , 5   , 9   , 14  , 9   , 12  , 18  , 4   , 5   , 7   , 13  , 7   , 6   , 12  , 10  , 3   , 4   , 7   , 12  , 6   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 19    , $5.25M  
 Sascha Riether            , 18    , 15    , 13    , 8     , 17    , 15    , 17    , 9     , 12  , 16  , 13  , 8   , 16  , 8   , 10  , 18  , 3   , 14  , 12  , 14  , 19  , 18  , 6   , 8   , 9   , 6   , 11  , 7   , 10  , 5   , 14  , 14  , 10  , 12  , 15  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D/WB (R), DM, M (C)                ", 28    , $5M     
 Timothy Chandler          , 16    , 14    , 12    , 13    , 13    , 17    , 16    , 13    , 14  , 9   , 13  , 8   , 10  , 9   , 11  , 15  , 9   , 7   , 14  , 11  , 14  , 15  , 8   , 14  , 12  , 8   , 13  , 7   , 9   , 6   , 10  , 12  , 11  , 6   , 11  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M/AM (R)                      , 21    , $5M     
 Marcel Risse              , 16    , 14    , 10    , 11    , 14    , 16    , 11    , 9     , 12  , 13  , 12  , 11  , 11  , 11  , 12  , 12  , 10  , 6   , 12  , 8   , 13  , 14  , 10  , 12  , 13  , 11  , 13  , 14  , 9   , 11  , 7   , 8   , 13  , 8   , 9   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RL)                          , 21    , $5M     
 Juan Arango               , 12    , 14    , 7     , 10    , 12    , 12    , 11    , 8     , 5   , 16  , 5   , 15  , 7   , 17  , 17  , 5   , 19  , 9   , 13  , 10  , 16  , 7   , 16  , 19  , 10  , 14  , 19  , 17  , 12  , 16  , 8   , 5   , 18  , 15  , 6   , 18  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (LC)                            , 31    , $5M     
 Knowledge Musona          , 16    , 11    , 13    , 11    , 12    , 15    , 11    , 12    , 9   , 11  , 13  , 10  , 12  , 11  , 8   , 14  , 11  , 7   , 12  , 13  , 10  , 13  , 9   , 11  , 13  , 15  , 11  , 8   , 12  , 9   , 5   , 8   , 11  , 12  , 6   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 20    , $5M     
 Geromel                   , 15    , 14    , 12    , 16    , 11    , 15    , 14    , 10    , 7   , 18  , 9   , 16  , 13  , 9   , 13  , 13  , 6   , 9   , 6   , 18  , 17  , 7   , 6   , 9   , 8   , 6   , 12  , 5   , 12  , 6   , 10  , 17  , 11  , 6   , 12  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                              , 25    , $5M     
 Joshua King               , 17    , 13    , 12    , 14    , 10    , 17    , 8     , 12    , 7   , 9   , 7   , 9   , 9   , 5   , 8   , 7   , 15  , 2   , 12  , 4   , 8   , 10  , 4   , 6   , 8   , 11  , 12  , 4   , 7   , 6   , 4   , 4   , 8   , 8   , 3   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 19    , $5M     
 Johan Audel               , 16    , 14    , 14    , 11    , 11    , 15    , 14    , 12    , 9   , 11  , 12  , 13  , 13  , 11  , 12  , 15  , 14  , 8   , 14  , 7   , 10  , 14  , 7   , 11  , 14  , 12  , 14  , 9   , 12  , 11  , 5   , 4   , 10  , 13  , 4   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (L), ST                         ", 27    , $5M     
 Jan Moravek               , 10    , 12    , 7     , 8     , 14    , 13    , 12    , 9     , 5   , 14  , 6   , 13  , 8   , 15  , 15  , 6   , 13  , 5   , 16  , 10  , 14  , 13  , 11  , 12  , 13  , 15  , 16  , 10  , 13  , 14  , 6   , 7   , 14  , 12  , 10  , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                           , 21    , $5M     
 Jan Schlaudraff           , 18    , 16    , 9     , 9     , 8     , 15    , 9     , 8     , 5   , 13  , 6   , 14  , 7   , 14  , 12  , 5   , 17  , 5   , 10  , 7   , 6   , 9   , 10  , 12  , 17  , 13  , 16  , 11  , 7   , 11  , 5   , 5   , 14  , 12  , 4   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RC), ST                        ", 27    , $5M     
 Marcus Berg               , 12    , 14    , 8     , 12    , 10    , 12    , 13    , 11    , 8   , 19  , 13  , 17  , 16  , 10  , 18  , 9   , 7   , 7   , 18  , 6   , 10  , 9   , 5   , 7   , 9   , 16  , 8   , 7   , 14  , 12  , 3   , 4   , 7   , 17  , 5   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 24    , $5M     
 Emanuel Pogatetz          , 8     , 6     , 18    , 16    , 15    , 13    , 17    , 18    , 19  , 13  , 19  , 8   , 13  , 5   , 13  , 16  , 4   , 15  , 7   , 15  , 15  , 16  , 5   , 6   , 5   , 7   , 8   , 4   , 14  , 6   , 13  , 16  , 9   , 7   , 16  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                             , 28    , $5M     
 Javier Pinola             , 14    , 13    , 13    , 10    , 14    , 14    , 17    , 15    , 17  , 12  , 13  , 11  , 12  , 12  , 12  , 14  , 10  , 8   , 5   , 14  , 14  , 16  , 11  , 13  , 13  , 7   , 13  , 13  , 11  , 9   , 11  , 12  , 13  , 11  , 16  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                           , 28    , $5M     
 Christian Schulz          , 12    , 11    , 14    , 14    , 15    , 13    , 16    , 14    , 15  , 14  , 13  , 12  , 11  , 11  , 13  , 16  , 8   , 11  , 10  , 14  , 17  , 12  , 10  , 11  , 11  , 8   , 11  , 11  , 12  , 13  , 17  , 14  , 12  , 12  , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (LC), WB (L), DM, M (C)          ", 28    , $4.9M   
 Maza Rodr¡guez            , 11    , 10    , 14    , 17    , 10    , 13    , 13    , 16    , 11  , 17  , 11  , 8   , 11  , 7   , 13  , 12  , 10  , 12  , 7   , 11  , 8   , 11  , 5   , 5   , 8   , 7   , 10  , 9   , 16  , 10  , 8   , 15  , 12  , 6   , 15  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                              , 29    , $4.9M   
 Dennis Diekmeier          , 16    , 12    , 16    , 13    , 10    , 18    , 17    , 13    , 13  , 8   , 15  , 9   , 9   , 11  , 11  , 8   , 7   , 7   , 16  , 7   , 14  , 18  , 11  , 14  , 12  , 7   , 10  , 6   , 7   , 9   , 15  , 9   , 11  , 6   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (R)                         , 21    , $4.9M   
 Jan Polak                 , 11    , 10    , 13    , 11    , 13    , 12    , 18    , 13    , 14  , 14  , 14  , 12  , 14  , 13  , 13  , 14  , 14  , 18  , 12  , 13  , 16  , 16  , 8   , 10  , 10  , 10  , 12  , 12  , 11  , 15  , 10  , 11  , 14  , 10  , 13  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                              , 30    , $4.8M   
 Eugen Polanski            , 13    , 13    , 13    , 11    , 16    , 14    , 17    , 17    , 18  , 12  , 17  , 8   , 16  , 11  , 14  , 17  , 7   , 16  , 12  , 9   , 14  , 18  , 10  , 8   , 10  , 8   , 12  , 11  , 11  , 14  , 8   , 15  , 12  , 12  , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                          ", 25    , $4.8M   
 Marc-Andr ter Stegen     , 14    , 12    , 13    , 16    , 12    , 10    , 10    , 12    , 11  , 14  , 16  , 15  , 15  , 9   , 12  , 19  , 5   , 14  , 2   , 11  , 13  , 10  , -   , -   , -   , -   , 12  , 9   , -   , -   , -   , -   , -   , 3   , -   , 12  , 12   , 15   , 16   , 5    , 11   , 16   , 13   , 14   , 17   , 12   , 15   , GK                                 , 19    , $4.8M   
 Shinji Okazaki            , 15    , 16    , 14    , 10    , 14    , 13    , 12    , 9     , 15  , 16  , 18  , 13  , 13  , 7   , 11  , 13  , 8   , 7   , 14  , 6   , 8   , 16  , 6   , 7   , 12  , 14  , 14  , 7   , 17  , 12  , 5   , 6   , 9   , 11  , 9   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST                         ", 25    , $4.8M   
 Tim Borowski              , 8     , 8     , 14    , 16    , 9     , 15    , 12    , 14    , 11  , 17  , 12  , 17  , 15  , 15  , 16  , 15  , 9   , 12  , 9   , 10  , 14  , 7   , 11  , 15  , 8   , 16  , 13  , 11  , 14  , 15  , 7   , 8   , 15  , 14  , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                           , 31    , $4.8M   
 Marcel Schfer            , 15    , 14    , 10    , 10    , 14    , 16    , 18    , 12    , 9   , 11  , 10  , 9   , 14  , 13  , 15  , 10  , 8   , 13  , 16  , 10  , 16  , 17  , 10  , 16  , 10  , 14  , 10  , 11  , 8   , 15  , 14  , 11  , 12  , 8   , 10  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                           , 27    , $4.8M   
 Robert Mak                , 16    , 13    , 11    , 8     , 14    , 15    , 14    , 11    , 9   , 11  , 12  , 12  , 9   , 10  , 9   , 10  , 11  , 8   , 15  , 8   , 11  , 13  , 7   , 10  , 11  , 13  , 11  , 8   , 7   , 9   , 5   , 4   , 9   , 10  , 6   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RL)                          , 20    , $4.7M   
 Sejad Salihovic           , 11    , 15    , 17    , 11    , 6     , 15    , 12    , 13    , 15  , 12  , 14  , 10  , 7   , 17  , 14  , 12  , 16  , 11  , 9   , 9   , 6   , 12  , 17  , 18  , 13  , 12  , 16  , 19  , 6   , 15  , 10  , 9   , 17  , 14  , 10  , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                           , 26    , $4.7M   
 Per Ciljan Skjelbred      , 16    , 15    , 8     , 7     , 14    , 14    , 17    , 6     , 18  , 9   , 14  , 8   , 12  , 12  , 10  , 18  , 14  , 7   , 15  , 9   , 17  , 18  , 10  , 12  , 13  , 5   , 15  , 7   , 4   , 6   , 8   , 12  , 16  , 10  , 11  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                           , 23    , $4.7M   
 Atsuto Uchida             , 16    , 17    , 8     , 7     , 10    , 14    , 16    , 6     , 14  , 12  , 16  , 8   , 10  , 11  , 13  , 13  , 12  , 7   , 16  , 9   , 17  , 18  , 10  , 16  , 12  , 6   , 15  , 10  , 9   , 5   , 13  , 11  , 14  , 8   , 13  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)                           , 23    , $4.6M   
 Srdjan Lakic              , 12    , 13    , 10    , 16    , 12    , 14    , 15    , 13    , 11  , 17  , 16  , 14  , 15  , 8   , 12  , 14  , 7   , 14  , 15  , 9   , 14  , 13  , 4   , 7   , 8   , 13  , 9   , 12  , 18  , 10  , 4   , 5   , 9   , 13  , 6   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 27    , $4.6M   
 Christian Tiffert         , 12    , 13    , 11    , 11    , 14    , 12    , 14    , 12    , 14  , 15  , 13  , 11  , 13  , 14  , 14  , 12  , 14  , 11  , 11  , 13  , 14  , 17  , 15  , 14  , 13  , 11  , 14  , 14  , 9   , 12  , 7   , 12  , 16  , 9   , 13  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (RC)                      ", 29    , $4.6M   
 Marvin Compper            , 16    , 15    , 14    , 13    , 15    , 17    , 14    , 12    , 9   , 15  , 11  , 10  , 10  , 10  , 15  , 14  , 7   , 14  , 8   , 11  , 17  , 14  , 6   , 11  , 8   , 3   , 12  , 4   , 9   , 5   , 14  , 12  , 11  , 5   , 14  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                             , 25    , $4.5M   
 Clemens Fritz             , 12    , 11    , 16    , 10    , 8     , 17    , 13    , 13    , 10  , 14  , 14  , 13  , 15  , 10  , 12  , 11  , 5   , 11  , 9   , 12  , 17  , 9   , 9   , 11  , 9   , 5   , 12  , 6   , 8   , 7   , 14  , 11  , 13  , 8   , 15  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D/WB (R), DM, M (RC)               ", 30    , $4.5M   
 Khalid Boulahrouz         , 15    , 10    , 16    , 12    , 17    , 13    , 17    , 15    , 19  , 13  , 19  , 9   , 8   , 7   , 8   , 17  , 6   , 14  , 6   , 16  , 18  , 17  , 5   , 7   , 5   , 4   , 9   , 6   , 13  , 5   , 15  , 19  , 8   , 10  , 18  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                             , 29    , $4.5M   
 Maxim Choupo-Moting       , 13    , 14    , 9     , 13    , 6     , 16    , 11    , 12    , 6   , 8   , 7   , 13  , 8   , 15  , 14  , 6   , 14  , 4   , 9   , 6   , 12  , 7   , 8   , 12  , 14  , 9   , 16  , 6   , 7   , 6   , 3   , 4   , 14  , 12  , 5   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST                         ", 22    , $4.5M   
 Rasmus Jnsson            , 12    , 13    , 9     , 15    , 14    , 15    , 12    , 7     , 5   , 14  , 7   , 14  , 15  , 15  , 14  , 11  , 11  , 8   , 14  , 8   , 12  , 12  , 6   , 11  , 12  , 13  , 14  , 6   , 9   , 8   , 4   , 5   , 13  , 8   , 6   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (R), ST                         ", 21    , $4.5M   
 Srgio Pinto              , 15    , 14    , 11    , 9     , 14    , 12    , 16    , 10    , 18  , 12  , 17  , 11  , 9   , 13  , 10  , 14  , 12  , 14  , 11  , 11  , 15  , 17  , 14  , 15  , 12  , 7   , 13  , 13  , 6   , 16  , 8   , 11  , 14  , 15  , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (RC), AM (R)                 ", 30    , $4.5M   
 Patrick Helmes            , 16    , 15    , 13    , 11    , 8     , 14    , 10    , 12    , 5   , 17  , 9   , 16  , 16  , 6   , 7   , 17  , 7   , 6   , 10  , 4   , 5   , 7   , 6   , 9   , 10  , 18  , 12  , 11  , 9   , 16  , 4   , 3   , 10  , 18  , 4   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 27    , $4.5M   
 Felipe Santana            , 12    , 10    , 13    , 18    , 13    , 16    , 13    , 16    , 13  , 14  , 15  , 14  , 9   , 6   , 11  , 13  , 5   , 13  , 12  , 13  , 16  , 13  , 4   , 6   , 9   , 10  , 9   , 7   , 16  , 7   , 11  , 14  , 6   , 4   , 15  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                              , 25    , $4.4M   
 Mathieu Delpierre         , 11    , 10    , 16    , 17    , 14    , 15    , 13    , 17    , 9   , 17  , 13  , 15  , 17  , 9   , 13  , 12  , 4   , 12  , 3   , 15  , 16  , 13  , 4   , 5   , 10  , 4   , 12  , 6   , 11  , 5   , 8   , 14  , 10  , 6   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                              , 30    , $4.4M   
 Tolga Cigerci             , 12    , 13    , 10    , 12    , 16    , 13    , 12    , 11    , 10  , 12  , 9   , 12  , 11  , 12  , 13  , 11  , 10  , 12  , 11  , 12  , 13  , 12  , 11  , 12  , 13  , 12  , 13  , 11  , 11  , 10  , 6   , 12  , 13  , 10  , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (C)                       ", 19    , $4.4M   
 Diego Contento            , 15    , 14    , 12    , 7     , 14    , 16    , 14    , 8     , 11  , 11  , 14  , 12  , 12  , 14  , 12  , 17  , 12  , 9   , 14  , 11  , 14  , 15  , 11  , 13  , 12  , 9   , 13  , 8   , 6   , 10  , 8   , 10  , 12  , 4   , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)                           , 21    , $4.4M   
 Nils Petersen             , 12    , 13    , 10    , 15    , 14    , 15    , 12    , 14    , 9   , 15  , 12  , 15  , 13  , 7   , 14  , 15  , 6   , 8   , 16  , 6   , 12  , 10  , 4   , 6   , 7   , 16  , 9   , 6   , 12  , 10  , 3   , 4   , 8   , 16  , 6   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 22    , $4.4M   
 Philipp Bargfrede         , 15    , 15    , 14    , 8     , 12    , 12    , 16    , 10    , 14  , 17  , 14  , 12  , 15  , 8   , 8   , 13  , 7   , 11  , 8   , 16  , 18  , 17  , 11  , 13  , 12  , 7   , 11  , 8   , 10  , 9   , 11  , 14  , 9   , 11  , 14  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (RC)                         ", 22    , $4.4M   
 Marco Russ                , 15    , 13    , 10    , 16    , 10    , 14    , 16    , 15    , 8   , 12  , 14  , 8   , 12  , 8   , 11  , 10  , 3   , 10  , 9   , 13  , 12  , 14  , 6   , 6   , 7   , 11  , 11  , 8   , 15  , 13  , 11  , 14  , 10  , 7   , 15  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM                          ", 25    , $4.3M   
 Jaroslav Drobn?           , 8     , 6     , 17    , 17    , 12    , 7     , 12    , 18    , 10  , 10  , 17  , 13  , 16  , 5   , 10  , 15  , 3   , 14  , 2   , 11  , 16  , 8   , -   , -   , -   , -   , 7   , 10  , -   , -   , -   , -   , -   , 2   , -   , 6   , 17   , 18   , 16   , 3    , 14   , 16   , 10   , 12   , 12   , 11   , 13   , GK                                 , 31    , $4.3M   
 Garra Dembel             , 16    , 11    , 15    , 14    , 15    , 14    , 14    , 15    , 19  , 11  , 17  , 15  , 12  , 10  , 12  , 18  , 12  , 11  , 13  , 10  , 12  , 16  , 4   , 8   , 11  , 15  , 10  , 6   , 13  , 12  , 4   , 4   , 11  , 14  , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 25    , $4.3M   
 Gojko Kacar               , 10    , 13    , 17    , 15    , 6     , 15    , 10    , 13    , 18  , 14  , 18  , 12  , 8   , 14  , 16  , 18  , 10  , 13  , 17  , 9   , 12  , 19  , 7   , 10  , 14  , 15  , 10  , 9   , 17  , 13  , 12  , 17  , 10  , 9   , 17  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM, M (C)                   ", 24    , $4.3M   
 Tolgay Arslan             , 12    , 13    , 11    , 8     , 13    , 12    , 13    , 9     , 11  , 11  , 13  , 13  , 13  , 13  , 11  , 10  , 8   , 12  , 11  , 4   , 11  , 13  , 8   , 10  , 15  , 13  , 13  , 11  , 7   , 12  , 5   , 6   , 13  , 11  , 6   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)                           , 20    , $4.3M   
 Ashkan Dejagah            , 16    , 16    , 15    , 13    , 10    , 14    , 13    , 11    , 16  , 7   , 15  , 8   , 7   , 7   , 6   , 16  , 17  , 8   , 13  , 5   , 4   , 15  , 12  , 13  , 14  , 12  , 17  , 11  , 11  , 14  , 6   , 6   , 13  , 12  , 6   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                            , 24    , $4.3M   
 Kevin Trapp               , 11    , 13    , 13    , 15    , 14    , 10    , 12    , 13    , 7   , 12  , 14  , 13  , 12  , 7   , 13  , 9   , 6   , 8   , 1   , 13  , 13  , 13  , -   , -   , -   , -   , 11  , 10  , -   , -   , -   , -   , -   , 1   , -   , 11  , 14   , 12   , 12   , 11   , 13   , 10   , 15   , 17   , 12   , 13   , 11   , GK                                 , 20    , $4.2M   
 Tomas Pekhart             , 13    , 10    , 14    , 14    , 12    , 16    , 11    , 14    , 8   , 11  , 11  , 14  , 9   , 6   , 10  , 14  , 15  , 13  , 14  , 8   , 8   , 9   , 6   , 7   , 11  , 14  , 8   , 6   , 14  , 11  , 7   , 8   , 9   , 7   , 8   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                                 , 22    , $4.2M   
 Sebastian Kehl            , 10    , 12    , 16    , 14    , 8     , 12    , 15    , 16    , 18  , 17  , 17  , 15  , 17  , 10  , 17  , 18  , 8   , 17  , 8   , 18  , 19  , 12  , 6   , 9   , 8   , 7   , 11  , 5   , 13  , 9   , 13  , 16  , 11  , 10  , 18  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)                          ", 31    , $4.2M   
 Ibrahima Traor           , 17    , 17    , 7     , 6     , 11    , 15    , 13    , 6     , 12  , 10  , 15  , 9   , 10  , 10  , 9   , 10  , 14  , 7   , 13  , 6   , 13  , 15  , 12  , 13  , 14  , 10  , 12  , 9   , 6   , 8   , 6   , 5   , 12  , 9   , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (L)                           , 23    , $4.2M   
 Lars Stindl               , 13    , 11    , 12    , 10    , 13    , 14    , 15    , 13    , 7   , 12  , 12  , 13  , 13  , 15  , 13  , 14  , 12  , 10  , 14  , 8   , 16  , 14  , 13  , 12  , 12  , 13  , 14  , 13  , 8   , 14  , 4   , 6   , 14  , 15  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RC)                          , 22    , $4.1M   
 Patrick Ochs              , 15    , 14    , 17    , 9     , 14    , 18    , 17    , 13    , 16  , 9   , 16  , 10  , 12  , 8   , 9   , 13  , 5   , 15  , 15  , 10  , 16  , 18  , 9   , 14  , 12  , 6   , 8   , 6   , 10  , 11  , 14  , 12  , 10  , 8   , 15  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/M/AM (R)                         , 27    , $4.1M   
 Hanno Balitsch            , 12    , 12    , 13    , 10    , 14    , 13    , 13    , 13    , 18  , 14  , 16  , 14  , 14  , 8   , 14  , 18  , 7   , 16  , 8   , 14  , 17  , 16  , 6   , 10  , 10  , 8   , 11  , 9   , 12  , 10  , 11  , 14  , 12  , 12  , 15  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (R), DM, M (C)                   ", 30    , $4.1M   
 Aliaksandr Hleb           , 16    , 17    , 11    , 7     , 10    , 13    , 10    , 7     , 8   , 14  , 6   , 10  , 10  , 13  , 10  , 6   , 17  , 6   , 16  , 6   , 12  , 8   , 11  , 12  , 17  , 6   , 18  , 9   , 4   , 6   , 8   , 5   , 17  , 12  , 7   , 18  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RL), AM (RLC)                   ", 30    , $4.1M   
 Zolt n Stieber            , 16    , 12    , 11    , 6     , 11    , 15    , 13    , 7     , 10  , 11  , 9   , 12  , 10  , 13  , 12  , 16  , 16  , 5   , 13  , 7   , 11  , 12  , 10  , 15  , 14  , 12  , 13  , 12  , 4   , 7   , 5   , 8   , 11  , 10  , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (RLC), ST                ", 22    , $4.1M   
 Andreas Beck              , 16    , 14    , 10    , 9     , 16    , 14    , 18    , 9     , 16  , 15  , 14  , 10  , 11  , 13  , 14  , 16  , 8   , 12  , 15  , 10  , 17  , 18  , 7   , 10  , 12  , 5   , 11  , 5   , 8   , 7   , 10  , 11  , 12  , 8   , 16  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RL), WB (R)                     ", 24    , $4.1M   
